"投票日","選挙名","市区町村","都道府県","議会議員","首長","補欠選挙","再選挙","候補者数","年齢中央値","年齢最小値","年齢平均値","男性数","女性数","新人割合","65歳以上割合","自民公明割合","共産社民割合","無所属割合","データ上候補者数"
"2019/4/21","野々市市長選挙","野々市市","石川県",0,1,0,0,1,58,58,58,1,0,0,0,0,0,1,1
"2019/4/21","野木町議会議員選挙","野木町","栃木県",1,0,0,0,20,66.5,43,64.2142857142857,NA,NA,0.142857142857143,0.642857142857143,0.0714285714285714,0,0.928571428571429,20
"2019/4/21","野辺地町議会議員選挙","野辺地町","青森県",1,0,0,0,15,69.5,50,67.9166666666667,NA,NA,0.0833333333333333,0.833333333333333,0.0833333333333333,0,0.916666666666667,15
"2019/4/21","野迫川村議会議員選挙","野迫川村","奈良県",1,0,0,0,8,65,49,66.2857142857143,NA,NA,0.285714285714286,0.571428571428571,0,0,1,8
"2019/4/21","金山町議会議員選挙","金山町","山形県",1,0,0,0,10,65,46,62.7,9,1,0.2,0.5,0,0,1,10
"2019/4/21","金沢市議会議員選挙","金沢市","石川県",1,0,0,0,43,56.5,36,55.8947368421053,NA,NA,0.131578947368421,0.289473684210526,0.552631578947368,0.0789473684210526,0.315789473684211,43
"2019/4/21","釧路市議会議員選挙","釧路市","北海道",1,0,0,0,32,55,34,54.3571428571429,24,4,0.142857142857143,0.142857142857143,0.428571428571429,0.142857142857143,0.25,32
"2019/4/21","鈴鹿市議会議員選挙","鈴鹿市","三重県",1,0,0,0,35,58.5,27,56.46875,30,2,0.25,0.25,0.3125,0.0625,0.5625,35
"2019/4/21","鈴鹿市長選挙","鈴鹿市","三重県",0,1,0,0,1,48,48,48,0,1,0,0,0,0,1,1
"2019/4/21","銚子市議会議員選挙","銚子市","千葉県",1,0,0,0,25,61,26,58.0555555555556,14,4,0.277777777777778,0.388888888888889,0.111111111111111,0.111111111111111,0.777777777777778,25
"2019/4/21","鋸南町議会議員選挙","鋸南町","千葉県",1,0,0,0,12,67,38,62.4166666666667,NA,NA,0.333333333333333,0.666666666666667,0,0.0833333333333333,0.916666666666667,12
"2019/4/21","鋸南町長選挙","鋸南町","千葉県",0,1,0,0,1,72,72,72,1,0,0,1,0,0,1,1
"2019/4/21","錦町議会議員選挙","錦町","熊本県",1,0,0,0,14,66,53,62.9166666666667,11,1,0.333333333333333,0.583333333333333,0,0,1,14
"2019/4/21","錦町長選挙","錦町","熊本県",0,1,0,0,3,71,71,71,1,0,0,1,0,0,1,3
"2019/4/21","鎌ケ谷市議会議員選挙","鎌ケ谷市","千葉県",1,0,0,0,29,56.5,26,54.5,NA,NA,0.375,0.166666666666667,0.25,0.0833333333333333,0.541666666666667,29
"2019/4/21","長万部町議会議員選挙","長万部町","北海道",1,0,0,0,11,64.5,42,62.4,9,1,0,0.5,0.1,0,0.9,11
"2019/4/21","長与町議会議員選挙","長与町","長崎県",1,0,0,0,16,61,45,60.1875,NA,NA,0.1875,0.375,0.0625,0.125,0.6875,16
"2019/4/21","長久手市議会議員選挙","長久手市","愛知県",1,0,0,0,18,56.5,39,55.8888888888889,11,7,0.222222222222222,0.333333333333333,0.111111111111111,0.0555555555555556,0.833333333333333,18
"2019/4/21","長井市議会議員選挙","長井市","山形県",1,0,0,0,17,64,42,61.25,14,2,0.3125,0.3125,0.0625,0.0625,0.875,17
"2019/4/21","長南町議会議員選挙","長南町","千葉県",1,0,0,0,15,67,56,65.7692307692308,12,1,0.0769230769230769,0.538461538461538,0.0769230769230769,0.0769230769230769,0.846153846153846,15
"2019/4/21","長岡市議会議員選挙","長岡市","新潟県",1,0,0,0,41,60,28,58.5,NA,NA,0.147058823529412,0.382352941176471,0.0882352941176471,0.0588235294117647,0.852941176470588,41
"2019/4/21","長崎市議会議員選挙","長崎市","長崎県",1,0,0,0,45,58,31,58.375,36,4,0.2,0.3,0.325,0.125,0.4,45
"2019/4/21","長崎市長選挙","長崎市","長崎県",0,1,0,0,4,62,62,62,1,0,0,0,0,0,1,4
"2019/4/21","長瀞町議会議員選挙","長瀞町","埼玉県",1,0,0,0,11,70,40,68.5,9,1,0,0.9,0,0,1,11
"2019/4/21","長野原町議会議員選挙","長野原町","群馬県",1,0,0,0,10,60.5,44,60,NA,NA,0.4,0.4,0.1,0,0.9,10
"2019/4/21","門真市議会議員選挙","門真市","大阪府",1,0,0,0,24,53,29,51.85,NA,NA,0.4,0.05,0.5,0.1,0.15,24
"2019/4/21","開成町議会議員選挙","開成町","神奈川県",1,0,0,0,13,63,39,60.0833333333333,10,2,0.25,0.5,0.0833333333333333,0,0.916666666666667,13
"2019/4/21","開成町長選挙","開成町","神奈川県",0,1,0,0,2,63,63,63,1,0,0,0,0,0,1,2
"2019/4/21","関ケ原町議会議員選挙","関ケ原町","岐阜県",1,0,0,0,10,65,46,63.5,6,2,0.25,0.625,0,0.125,0.875,10
"2019/4/21","関市議会議員選挙","関市","岐阜県",1,0,0,0,29,63,48,62.1739130434783,22,1,0.217391304347826,0.391304347826087,0.217391304347826,0.0869565217391304,0.695652173913043,29
"2019/4/21","阿久根市議会議員選挙","阿久根市","鹿児島県",1,0,0,0,19,66,52,64.2,15,0,0.2,0.533333333333333,0,0,1,19
"2019/4/21","阿久比町議会議員選挙","阿久比町","愛知県",1,0,0,0,16,66,52,64.5714285714286,12,2,0.214285714285714,0.571428571428571,0.0714285714285714,0.0714285714285714,0.857142857142857,16
"2019/4/21","阿南町議会議員選挙","阿南町","長野県",1,0,0,0,14,70.5,60,68.75,12,0,0.166666666666667,0.75,0,0.166666666666667,0.833333333333333,14
"2019/4/21","陸別町議会議員選挙","陸別町","北海道",1,0,0,0,8,63,32,58.375,7,1,0.125,0.5,0,0.125,0.875,8
"2019/4/21","陸別町長選挙","陸別町","北海道",0,1,0,0,1,65,65,65,1,0,0,1,0,0,1,1
"2019/4/21","階上町議会議員選挙","階上町","青森県",1,0,0,0,17,64,48,63.4285714285714,NA,NA,0.142857142857143,0.5,0,0.0714285714285714,0.928571428571429,17
"2019/4/21","雄武町議会議員選挙","雄武町","北海道",1,0,0,0,12,65,37,62.7,9,1,0.3,0.5,0,0.1,0.9,12
"2019/4/21","雨竜町議会議員選挙","雨竜町","北海道",1,0,0,0,10,62,39,59.8888888888889,9,0,0.222222222222222,0.444444444444444,0,0,1,10
"2019/4/21","雨竜町長選挙","雨竜町","北海道",0,1,0,0,1,58,58,58,1,0,0,0,0,0,1,1
"2019/4/21","青梅市議会議員選挙","青梅市","東京都",1,0,0,0,31,60.5,41,57.6666666666667,19,5,0.166666666666667,0.291666666666667,0.333333333333333,0.125,0.416666666666667,31
"2019/4/21","鞍手町議会議員選挙","鞍手町","福岡県",1,0,0,0,16,62,42,61.3846153846154,NA,NA,0.538461538461538,0.384615384615385,0.0769230769230769,0.153846153846154,0.769230769230769,16
"2019/4/21","音威子府村議会議員選挙","音威子府村","北海道",1,0,0,0,6,66,34,62.8333333333333,6,0,0.333333333333333,0.5,0,0,1,6
"2019/4/21","音威子府村長選挙","音威子府村","北海道",0,1,0,0,1,64,64,64,1,0,0,0,0,0,1,1
"2019/4/21","音更町議会議員選挙","音更町","北海道",1,0,0,0,24,61,41,58.45,16,4,0.3,0.4,0.05,0.15,0.75,24
"2019/4/21","須恵町議会議員選挙","須恵町","福岡県",1,0,0,0,17,63.5,51,61.8571428571429,13,1,0.357142857142857,0.428571428571429,0.142857142857143,0.0714285714285714,0.785714285714286,17
"2019/4/21","風間浦村議会議員選挙","風間浦村","青森県",1,0,0,0,9,58,51,62.125,NA,NA,0.25,0.375,0,0,0.875,9
"2019/4/21","飛島村議会議員選挙","飛島村","愛知県",1,0,0,0,11,62.5,45,61,10,0,0.2,0.4,0,0.1,0.8,11
"2019/4/21","飯塚市議会議員選挙","飯塚市","福岡県",1,0,0,0,36,60,37,57.6428571428571,27,1,0.178571428571429,0.25,0.142857142857143,0.0357142857142857,0.75,36
"2019/4/21","養老町議会議員選挙","養老町","岐阜県",1,0,0,0,15,67,43,64.0769230769231,NA,NA,0.230769230769231,0.615384615384615,0,0.0769230769230769,0.846153846153846,15
"2019/4/21","館山市議会議員選挙","館山市","千葉県",1,0,0,0,23,61,43,60,NA,NA,0.222222222222222,0.333333333333333,0.111111111111111,0.0555555555555556,0.833333333333333,23
"2019/4/21","駒ヶ根市議会議員選挙","駒ヶ根市","長野県",1,0,0,0,16,60,43,59.8666666666667,12,3,0.466666666666667,0.333333333333333,0.0666666666666667,0.0666666666666667,0.866666666666667,16
"2019/4/21","高原町議会議員選挙","高原町","宮崎県",1,0,0,0,13,67,37,62.7,10,0,0.3,0.8,0,0.1,0.9,13
"2019/4/21","高山市議会議員選挙","高山市","岐阜県",1,0,0,0,25,61.5,44,61.375,23,1,0.208333333333333,0.333333333333333,0.0833333333333333,0.0833333333333333,0.833333333333333,25
"2019/4/21","高山村議会議員選挙","高山村","群馬県",1,0,0,0,11,66.5,59,67.1,9,1,0.5,0.8,0,0,1,11
"2019/4/21","高崎市議会議員選挙","高崎市","群馬県",1,0,0,0,51,61,31,58.8157894736842,34,4,0.210526315789474,0.289473684210526,0.131578947368421,0.0526315789473684,0.789473684210526,51
"2019/4/21","高崎市長選挙","高崎市","群馬県",0,1,0,0,1,72,72,72,1,0,0,1,0,0,1,1
"2019/4/21","高松市議会議員選挙","高松市","香川県",1,0,0,0,48,59,38,59.625,NA,NA,0.15,0.35,0.725,0.05,0.175,48
"2019/4/21","高松市長選挙","高松市","香川県",0,1,0,0,1,59,59,59,NA,NA,0,0,0,0,1,1
"2019/4/21","高森町議会議員選挙","高森町","熊本県",1,0,0,0,11,61.5,51,62.4,NA,NA,0.3,0.4,0,0,1,11
"2019/4/21","高森町長選挙","高森町","熊本県",0,1,0,0,1,52,52,52,NA,NA,0,0,0,0,1,1
"2019/4/21","高槻市議会議員選挙","高槻市","大阪府",1,0,0,0,44,54,31,52.5,NA,NA,0.235294117647059,0.147058823529412,0.323529411764706,0.147058823529412,0.235294117647059,44
"2019/4/21","高槻市長選挙","高槻市","大阪府",0,1,0,0,1,54,54,54,NA,NA,0,0,0,0,1,1
"2019/4/21","高浜市議会議員選挙","高浜市","愛知県",1,0,0,0,18,55.5,41,56.875,12,4,0.25,0.375,0.125,0.0625,0.8125,18
"2019/4/21","高浜町議会議員選挙","高浜町","福井県",1,0,0,0,16,59,30,57.0714285714286,11,3,0.285714285714286,0.357142857142857,0.0714285714285714,0.0714285714285714,0.857142857142857,16
"2019/4/21","高知市議会議員選挙","高知市","高知県",1,0,0,0,43,61,33,58.5882352941176,29,5,0.205882352941176,0.352941176470588,0.294117647058824,0.235294117647059,0.411764705882353,43
"2019/4/21","高石市議会議員選挙","高石市","大阪府",1,0,0,0,19,51.5,35,51.5,NA,NA,0.25,0.0625,0.25,0.125,0.625,19
"2019/4/21","高石市長選挙","高石市","大阪府",0,1,0,0,2,62,62,62,NA,NA,0,0,0,0,1,2
"2019/4/21","高野町議会議員選挙","高野町","和歌山県",1,0,0,0,14,66.5,49,67.5,9,1,0.2,0.6,0,0,1,14
"2019/4/21","鮫川村議会議員選挙","鮫川村","福島県",1,0,0,0,10,66.5,38,63.4,10,0,0.1,0.7,0,0,1,10
"2019/4/21","鳥羽市議会議員選挙","鳥羽市","三重県",1,0,0,0,15,61.5,40,59.9285714285714,13,1,0.214285714285714,0.357142857142857,0.285714285714286,0.0714285714285714,0.642857142857143,15
"2019/4/21","鳩山町議会議員選挙","鳩山町","埼玉県",1,0,0,0,14,64.5,47,63,10,2,0,0.5,0.0833333333333333,0.0833333333333333,0.833333333333333,14
"2019/4/21","鳴沢村議会議員選挙","鳴沢村","山梨県",1,0,0,0,11,64.5,45,62.2,10,0,0.5,0.5,0,0,1,11
"2019/4/21","鴻巣市議会議員選挙","鴻巣市","埼玉県",1,0,0,0,30,61.5,27,59.6923076923077,18,8,0.0769230769230769,0.346153846153846,0.230769230769231,0.115384615384615,0.653846153846154,30
"2019/4/21","鶴ヶ島市議会議員選挙","鶴ヶ島市","埼玉県",1,0,0,0,19,61.5,39,60.3888888888889,14,4,0.166666666666667,0.444444444444444,0.166666666666667,0.111111111111111,0.666666666666667,19
"2019/4/21","鶴居村議会議員選挙","鶴居村","北海道",1,0,0,0,12,65,53,64.3333333333333,9,0,0.111111111111111,0.666666666666667,0,0.111111111111111,0.888888888888889,12
"2019/4/21","鷹栖町議会議員選挙","鷹栖町","北海道",1,0,0,0,12,60,32,57.8333333333333,11,1,0.416666666666667,0.25,0,0,1,12
"2019/4/21","鹿島市議会議員選挙","鹿島市","佐賀県",1,0,0,0,18,65,34,61.875,15,1,0.1875,0.5,0.0625,0.0625,0.875,18
"2019/4/21","鹿嶋市議会議員選挙","鹿嶋市","茨城県",1,0,0,0,22,62.5,42,60.1,17,3,0.05,0.4,0.15,0.1,0.75,22
"2019/4/21","鹿追町議会議員選挙","鹿追町","北海道",1,0,0,0,11,68,44,68,10,1,0.0909090909090909,0.818181818181818,0,0,1,11
"2019/4/21","鹿追町長選挙","鹿追町","北海道",0,1,0,0,2,59,59,59,1,0,1,0,0,0,1,2
"2019/4/21","黒滝村議会議員選挙","黒滝村","奈良県",1,0,0,0,6,69.5,58,70.3333333333333,6,0,0,0.833333333333333,0,0,1,6
"2019/4/21","黒潮町議会議員選挙","黒潮町","高知県",1,0,0,0,16,62.5,47,62.8571428571429,12,2,0.214285714285714,0.428571428571429,0,0.0714285714285714,0.928571428571429,16
"2019/4/21","黒石市議会議員選挙","黒石市","青森県",1,0,0,0,17,59.5,36,59.1875,NA,NA,0.0625,0.375,0.125,0.0625,0.8125,17
"2019/4/21","龍ケ崎市議会議員選挙","龍ケ崎市","茨城県",1,0,0,0,29,57,39,55.6818181818182,17,5,0.227272727272727,0.272727272727273,0.227272727272727,0.0909090909090909,0.681818181818182,29
"2019/4/7","さいたま市議会議員選挙","さいたま市","埼玉県",1,0,0,0,79,55,27,53.0166666666667,48,12,0.166666666666667,0.133333333333333,0.566666666666667,0.133333333333333,0.0666666666666667,79
"2019/4/7","京都市議会議員選挙","京都市","京都府",1,0,0,0,93,52,29,51,52,15,0.149253731343284,0.164179104477612,0.462686567164179,0.26865671641791,0.0298507462686567,93
"2019/4/7","千葉市議会議員選挙","千葉市","千葉県",1,0,0,0,65,55,27,56.4,40,10,0.12,0.24,0.52,0.12,0.12,65
"2019/4/7","名古屋市議会議員選挙","名古屋市","愛知県",1,0,0,0,99,54,33,52.8382352941176,50,18,0.161764705882353,0.117647058823529,0.470588235294118,0.0735294117647059,0,98
"2019/4/7","堺市議会議員選挙","堺市","大阪府",1,0,0,0,62,53,30,51.4791666666667,40,8,0.229166666666667,0.104166666666667,0.416666666666667,0.0833333333333333,0.104166666666667,62
"2019/4/7","大阪市議会議員選挙","大阪市","大阪府",1,0,0,0,125,49,26,49.8101265822785,60,19,0.20253164556962,0.139240506329114,0.417721518987342,0.0379746835443038,0.0506329113924051,98
"2019/4/7","大阪市長選挙","大阪市","大阪府",0,1,0,0,2,55,55,55,1,0,1,0,0,0,0,2
"2019/4/7","岡山市議会議員選挙","岡山市","岡山県",1,0,0,0,51,59.5,29,57.1521739130435,40,6,0.0869565217391304,0.282608695652174,0.543478260869565,0.108695652173913,0.282608695652174,51
"2019/4/7","川崎市議会議員選挙","川崎市","神奈川県",1,0,0,0,81,50,30,50.7166666666667,45,15,0.233333333333333,0.116666666666667,0.5,0.183333333333333,0.133333333333333,81
"2019/4/7","広島市議会議員選挙","広島市","広島県",1,0,0,0,80,59.5,31,59.3333333333333,48,6,0.203703703703704,0.333333333333333,0.62962962962963,0.111111111111111,0.259259259259259,80
"2019/4/7","広島市長選挙","広島市","広島県",0,1,0,0,3,66,66,66,1,0,0,1,1,0,0,3
"2019/4/7","新潟市議会議員選挙","新潟市","新潟県",1,0,0,0,70,58,32,56.3725490196078,42,9,0.176470588235294,0.254901960784314,0.431372549019608,0.137254901960784,0.333333333333333,70
"2019/4/7","札幌市議会議員選挙","札幌市","北海道",1,0,0,0,87,52.5,31,54.0588235294118,46,22,0.25,0.191176470588235,0.529411764705882,0.147058823529412,0.0147058823529412,87
"2019/4/7","札幌市長選挙","札幌市","北海道",0,1,0,0,2,63,63,63,1,0,0,0,0,0,0,2
"2019/4/7","横浜市議会議員選挙","横浜市","神奈川県",1,0,0,0,132,52,34,53.2469135802469,66,15,0.160493827160494,0.148148148148148,0.592592592592593,0.111111111111111,0.0987654320987654,98
"2019/4/7","浜松市議会議員選挙","浜松市","静岡県",1,0,0,0,61,57.5,27,56.2608695652174,34,12,0.260869565217391,0.260869565217391,0.304347826086957,0.0869565217391304,0.608695652173913,61
"2019/4/7","浜松市長選挙","浜松市","静岡県",0,1,0,0,3,61,61,61,1,0,0,0,0,0,1,3
"2019/4/7","熊本市議会議員選挙","熊本市","熊本県",1,0,0,0,62,58,34,56.5625,43,5,0.291666666666667,0.270833333333333,0.458333333333333,0.0416666666666667,0.479166666666667,62
"2019/4/7","相模原市議会議員選挙","相模原市","神奈川県",1,0,0,0,64,52,29,51.5217391304348,36,10,0.260869565217391,0.130434782608696,0.5,0.108695652173913,0.173913043478261,64
"2019/4/7","相模原市長選挙","相模原市","神奈川県",0,1,0,0,4,48,48,48,1,0,1,0,0,0,1,4
"2019/4/7","神戸市議会議員選挙","神戸市","兵庫県",1,0,0,0,96,52,26,53.9855072463768,54,15,0.202898550724638,0.217391304347826,0.463768115942029,0.130434782608696,0.0869565217391304,96
"2019/4/7","福岡市議会議員選挙","福岡市","福岡県",1,0,0,0,89,53,29,52.4516129032258,51,11,0.209677419354839,0.129032258064516,0.532258064516129,0.0967741935483871,0.129032258064516,89
"2019/4/7","静岡市議会議員補欠選挙（清水区）","静岡市","静岡県",1,0,1,0,2,44,44,44,1,0,1,0,0,0,0,2
"2019/4/7","静岡市長選挙","静岡市","静岡県",0,1,0,0,3,57,57,57,1,0,0,0,1,0,0,3
"2019/5/19","加西市議会議員選挙","加西市","兵庫県",1,0,0,0,17,61,28,57.2666666666667,14,1,0.333333333333333,0.333333333333333,0.0666666666666667,0.0666666666666667,0.866666666666667,17
"2019/5/19","加西市長選挙","加西市","兵庫県",0,1,0,0,3,63,63,63,1,0,0,0,0,0,1,3
"2019/5/19","石狩市議会議員選挙","石狩市","北海道",1,0,0,0,25,63,41,60.9,15,5,0.3,0.45,0.15,0.15,0.6,25
"2019/5/19","石狩市長選挙","石狩市","北海道",0,1,0,0,2,63,63,63,1,0,1,0,0,0,1,2
"2019/5/19","輪之内町議会議員選挙","輪之内町","岐阜県",1,0,0,0,11,68,46,64.6666666666667,8,1,0.555555555555556,0.666666666666667,0,0.111111111111111,0.888888888888889,11
"2019/5/19","輪之内町長選挙","輪之内町","岐阜県",0,1,0,0,1,72,72,72,1,0,0,1,0,0,1,1
"2019/5/26","涌谷町議会議員補欠選挙","涌谷町","宮城県",1,0,1,0,1,83,83,83,1,0,0,1,0,0,1,1
"2019/5/26","涌谷町長選挙","涌谷町","宮城県",0,1,0,0,2,68,68,68,1,0,1,1,0,0,1,2
"2019/5/26","足立区議会議員選挙","足立区","東京都",1,0,0,0,57,53,27,51.5333333333333,34,11,0.222222222222222,0.111111111111111,0.644444444444444,0.155555555555556,0.111111111111111,57
"2019/5/26","足立区長選挙","足立区","東京都",0,1,0,0,2,60,60,60,0,1,0,0,1,0,0,2
"2019/6/16","普代村議会議員選挙","普代村","岩手県",1,0,0,0,11,62.5,53,63.6,10,0,0.2,0.4,0,0,1,11
"2019/6/16","普代村長選挙","普代村","岩手県",0,1,0,0,1,64,64,64,1,0,0,0,0,0,1,1
"2019/6/16","洋野町議会議員選挙","洋野町","岩手県",1,0,0,0,17,69,52,67.375,14,2,0.0625,0.6875,0,0.0625,0.9375,17
"2019/6/16","福智町長選挙","福智町","福岡県",0,1,0,0,2,65,65,65,1,0,1,1,0,0,1,2
"2019/6/16","遊佐町議会議員選挙","遊佐町","山形県",1,0,0,0,13,64.5,45,60.1666666666667,11,1,0.333333333333333,0.5,0,0.0833333333333333,0.916666666666667,13
"2019/6/2","三沢市議会議員補欠選挙","三沢市","青森県",1,0,1,0,2,54,54,54,1,0,1,0,1,0,0,2
"2019/6/2","三沢市長選挙","三沢市","青森県",0,1,0,0,2,69,69,69,1,0,1,1,0,0,1,2
"2019/6/2","五戸町議会議員補欠選挙","五戸町","青森県",1,0,1,0,3,40,38,40,1,1,1,0,0,0,1,3
"2019/6/2","五戸町長選挙","五戸町","青森県",0,1,0,0,2,52,52,52,1,0,1,0,0,0,1,2
"2019/6/2","北茨城市長選挙","北茨城市","茨城県",0,1,0,0,2,74,74,74,1,0,0,1,0,0,1,2
"2019/6/2","国見町議会議員選挙","国見町","福島県",1,0,0,0,10,70,58,69.4,9,1,0.2,0.7,0,0.1,0.9,10
"2019/6/2","島原市議会議員選挙","島原市","長崎県",1,0,0,0,21,65,43,60.7368421052632,18,1,0.105263157894737,0.526315789473684,0.631578947368421,0,0.368421052631579,21
"2019/6/2","市原市議会議員選挙","市原市","千葉県",1,0,0,0,38,53.5,31,53.96875,26,6,0.1875,0.09375,0.5,0.0625,0.34375,38
"2019/6/2","市原市長選挙","市原市","千葉県",0,1,0,0,1,58,58,58,1,0,0,0,0,0,1,1
"2019/6/2","蕨市議会議員選挙","蕨市","埼玉県",1,0,0,0,20,53.5,28,52.5,12,6,0.277777777777778,0.111111111111111,0.166666666666667,0.222222222222222,0.5,20
"2019/6/2","蕨市長選挙","蕨市","埼玉県",0,1,0,0,2,55,55,55,1,0,0,0,0,0,1,2
"2019/6/23","勝浦町議会議員選挙","勝浦町","徳島県",1,0,0,0,10,65,43,62.1,8,2,0.3,0.5,0,0.1,0.8,10
"2019/6/23","南山城村長選挙","南山城村","京都府",0,1,0,0,3,68,68,68,1,0,1,1,0,0,1,3
"2019/6/23","昭和村議会議員選挙","昭和村","福島県",1,0,0,0,8,70.5,64,70.375,8,0,0,0.875,0,0,1,8
"2019/6/23","松前町議会議員選挙","松前町","北海道",1,0,0,0,12,69.5,53,69.4166666666667,10,2,0.0833333333333333,0.833333333333333,0.0833333333333333,0,0.916666666666667,12
"2019/6/23","柳津町議会議員補欠選挙","柳津町","福島県",1,0,1,0,3,51.5,37,51.5,2,0,1,0.5,0,0,1,3
"2019/6/23","柳津町長選挙","柳津町","福島県",0,1,0,0,2,56,56,56,1,0,1,0,0,0,1,2
"2019/6/23","猪苗代町議会議員補欠選挙","猪苗代町","福島県",1,0,1,0,2,50.5,34,50.5,2,0,0.5,0.5,0,0,1,2
"2019/6/23","猪苗代町長選挙","猪苗代町","福島県",0,1,0,0,2,77,77,77,1,0,0,1,0,0,1,2
"2019/6/23","磐梯町議会議員選挙","磐梯町","福島県",1,0,0,0,11,63,37,59.1,8,2,0.4,0.4,0,0.1,0.9,11
"2019/6/23","磐梯町長選挙","磐梯町","福島県",0,1,0,0,1,57,57,57,1,0,1,0,0,0,1,1
"2019/6/23","神崎町長選挙","神崎町","千葉県",0,1,0,0,3,64,64,64,1,0,1,0,0,0,1,3
"2019/6/23","笠松町長選挙","笠松町","岐阜県",0,1,0,0,1,53,53,53,1,0,1,0,0,0,1,1
"2019/6/23","西会津町議会議員選挙","西会津町","福島県",1,0,0,0,17,64.5,27,59.8333333333333,11,1,0.25,0.5,0,0.0833333333333333,0.916666666666667,17
"2019/6/23","那智勝浦町議会議員選挙","那智勝浦町","和歌山県",1,0,0,0,15,61,49,63.25,10,2,0.25,0.416666666666667,0.0833333333333333,0,0.916666666666667,15
"2019/6/23","鉾田市議会議員選挙","鉾田市","茨城県",1,0,0,0,24,63,39,61.3333333333333,17,1,0.166666666666667,0.444444444444444,0.111111111111111,0.0555555555555556,0.833333333333333,24
"2019/6/30","七宗町議会議員選挙","七宗町","岐阜県",1,0,0,0,8,67,64,67.625,7,1,0.125,0.875,0,0,1,8
"2019/6/30","刈谷市議会議員選挙","刈谷市","愛知県",1,0,0,0,30,57,35,57.2857142857143,24,4,0.285714285714286,0.214285714285714,0.107142857142857,0.0714285714285714,0.821428571428571,30
"2019/6/30","刈谷市長選挙","刈谷市","愛知県",0,1,0,0,1,64,64,64,1,0,1,0,0,0,1,1
"2019/6/30","大月市議会議員選挙","大月市","山梨県",1,0,0,0,15,66,35,60.7142857142857,14,0,0.214285714285714,0.571428571428571,0.0714285714285714,0.0714285714285714,0.857142857142857,15
"2019/6/30","大月市長選挙","大月市","山梨県",0,1,0,0,2,53,53,53,1,0,1,0,0,0,1,2
"2019/6/30","大磯町議会議員選挙","大磯町","神奈川県",1,0,0,0,20,65,37,63.5714285714286,7,7,0.214285714285714,0.571428571428571,0.142857142857143,0.0714285714285714,0.785714285714286,20
"2019/6/30","御嵩町議会議員選挙","御嵩町","岐阜県",1,0,0,0,16,65,33,63.8333333333333,9,3,0.25,0.666666666666667,0.0833333333333333,0,0.916666666666667,16
"2019/6/30","御嵩町長選挙","御嵩町","岐阜県",0,1,0,0,1,65,65,65,1,0,0,1,0,0,1,1
"2019/6/30","福島市議会議員選挙","福島市","福島県",1,0,0,0,37,59,39,56.9428571428571,29,6,0.142857142857143,0.114285714285714,0.114285714285714,0.171428571428571,0.685714285714286,37
"2019/6/30","紫波町議会議員選挙","紫波町","岩手県",1,0,0,0,19,63.5,47,63.1111111111111,11,7,0.222222222222222,0.444444444444444,0.0555555555555556,0.111111111111111,0.777777777777778,19
"2019/6/30","鯖江市議会議員選挙","鯖江市","福井県",1,0,0,0,25,65.5,44,63.55,19,1,0.1,0.6,0.15,0.05,0.7,25
"2019/6/9","丹波山村長選挙","丹波山村","山梨県",0,1,0,0,1,51,51,51,1,0,1,0,0,0,1,1
"2019/6/9","九戸村議会議員選挙","九戸村","岩手県",1,0,0,0,15,65.5,55,67,10,2,0.166666666666667,0.583333333333333,0,0.0833333333333333,0.916666666666667,15
"2019/6/9","堺市長選挙","堺市","大阪府",0,1,0,0,3,42,42,42,1,0,1,0,0,0,0,3
"2019/6/9","度会町議会議員選挙","度会町","三重県",1,0,0,0,12,69,40,63.5454545454545,11,0,0.454545454545455,0.636363636363636,0,0.0909090909090909,0.909090909090909,12
"2019/6/9","度会町長選挙","度会町","三重県",0,1,0,0,2,60,60,60,1,0,1,0,0,0,1,2
"2019/6/9","村上市議会議員補欠選挙","村上市","新潟県",1,0,1,0,3,64,60,66.3333333333333,3,0,1,0.333333333333333,0,0,1,3
"2019/6/9","村上市長選挙","村上市","新潟県",0,1,0,0,1,59,59,59,1,0,0,0,0,0,1,1
"2019/6/9","深川市議会議員選挙","深川市","北海道",1,0,0,0,15,60,54,62.3571428571429,12,2,0.285714285714286,0.357142857142857,0.0714285714285714,0.0714285714285714,0.714285714285714,15
"2019/6/9","瀬戸内町長選挙","瀬戸内町","鹿児島県",0,1,0,0,1,55,55,55,1,0,0,0,0,0,1,1
"2019/6/9","綾町長選挙","綾町","宮崎県",0,1,0,0,2,59,59,59,1,0,1,0,0,0,1,2
"2019/6/9","美唄市議会議員選挙","美唄市","北海道",1,0,0,0,16,59,28,58.2857142857143,13,1,0.285714285714286,0.285714285714286,0.0714285714285714,0,0.857142857142857,16
"2019/6/9","美唄市長選挙","美唄市","北海道",0,1,0,0,2,66,66,66,1,0,1,1,0,0,1,2
"2019/7/21","三戸町議会議員補欠選挙","三戸町","青森県",1,0,1,0,15,62,34,58.2,8,2,0.9,0.3,0,0,1,15
"2019/7/21","三田市議会議員補欠選挙","三田市","兵庫県",1,0,1,0,4,48,32,48,2,0,0.5,0,0,0,1,4
"2019/7/21","三田市長選挙","三田市","兵庫県",0,1,0,0,3,67,67,67,1,0,0,1,0,0,1,3
"2019/7/21","久慈市議会議員選挙","久慈市","岩手県",1,0,0,0,22,65,55,65.15,17,3,0.15,0.6,0.05,0.15,0.8,22
