市区町村,種別,日付,候補者数,年齢中央値,年齢最小値,男性,女性,新人割合,65歳以上割合,自民+公明割合,共産+社民割合,無所属割合
八頭町,議員,2017/4/16,14,62.5,38.0,11,3,0.21428571428571427,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.8571428571428571
八頭町,議員,2021/4/11,14,59.5,35.0,10,4,0.42857142857142855,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.8571428571428571
八頭町,首長,2013/4/14,1,61.0,61.0,1,0,1.0,0.0,0.0,0.0,1.0
八頭町,首長,2014/5/18,1,60.0,60.0,1,0,1.0,0.0,0.0,0.0,1.0
八頭町,首長,2018/4/29,1,64.0,64.0,1,0,0.0,0.0,0.0,0.0,1.0
六ヶ所村,議員,2015/4/26,18,63.0,38.0,18,0,0.1111111111111111,0.4444444444444444,0.0,0.0,1.0
六ヶ所村,議員,2019/4/21,18,66.5,25.0,18,0,0.1111111111111111,0.6666666666666666,0.0,0.0,1.0
六ヶ所村,首長,2014/6/22,1,67.0,67.0,1,0,1.0,1.0,0.0,0.0,1.0
六ヶ所村,首長,2018/6/24,1,71.0,71.0,1,0,0.0,1.0,0.0,0.0,1.0
六戸町,議員,2015/4/26,12,62.0,51.0,12,0,0.08333333333333333,0.3333333333333333,0.0,0.0,1.0
六戸町,議員,2019/4/21,12,64.0,52.0,0,0,0.16666666666666666,0.5,0.0,0.0,1.0
六戸町,首長,2012/1/22,1,61.0,61.0,1,0,0.0,0.0,0.0,0.0,1.0
六戸町,首長,2016/1/17,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
六戸町,首長,2020/1/19,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
共和町,議員,2015/11/8,13,66.0,53.0,12,1,0.15384615384615385,0.6923076923076923,0.0,0.0,1.0
共和町,議員,2019/11/10,11,67.0,39.0,11,0,0.2727272727272727,0.5454545454545454,0.0,0.0,1.0
共和町,首長,2013/4/29,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
共和町,首長,2017/4/30,1,73.0,73.0,1,0,0.0,1.0,0.0,0.0,1.0
共和町,首長,2021/4/29,1,58.0,58.0,1,0,1.0,0.0,0.0,0.0,1.0
内子町,議員,2013/4/21,15,61.0,48.0,14,1,0.2,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.8666666666666667
内子町,議員,2017/4/23,15,64.0,44.0,15,0,0.2,0.4666666666666667,0.06666666666666667,0.06666666666666667,0.8666666666666667
内子町,議員,2021/4/18,15,67.0,37.0,14,1,0.13333333333333333,0.5333333333333333,0.06666666666666667,0.06666666666666667,0.8666666666666667
内子町,首長,2013/1/27,1,61.0,61.0,1,0,0.0,0.0,0.0,0.0,1.0
内子町,首長,2017/1/22,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
内子町,首長,2021/1/24,1,65.0,65.0,1,0,1.0,1.0,0.0,0.0,1.0
内灘町,議員,2015/4/26,13,59.0,26.0,0,0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.6153846153846154
内灘町,議員,2019/4/21,13,63.0,30.0,0,0,0.15384615384615385,0.46153846153846156,0.23076923076923078,0.15384615384615385,0.5384615384615384
内灘町,首長,2013/1/20,1,58.0,58.0,1,0,1.0,0.0,0.0,0.0,1.0
内灘町,首長,2017/1/22,1,62.0,62.0,1,0,0.0,0.0,0.0,0.0,1.0
内灘町,首長,2021/1/17,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
出水市,議員,2014/4/13,24,61.5,40.0,21,3,0.16666666666666666,0.3333333333333333,0.041666666666666664,0.041666666666666664,0.9166666666666666
出水市,議員,2018/4/15,20,66.0,48.0,17,3,0.2,0.6,0.05,0.05,0.9
出水市,首長,2014/4/13,1,72.0,72.0,1,0,0.0,1.0,0.0,0.0,1.0
出水市,首長,2018/4/15,1,58.0,58.0,1,0,1.0,0.0,0.0,0.0,1.0
出雲崎町,議員,2013/5/19,10,62.5,41.0,9,1,0.2,0.2,0.0,0.0,1.0
出雲崎町,議員,2017/5/21,10,66.5,45.0,9,1,0.2,0.7,0.0,0.0,1.0
出雲崎町,首長,2012/1/22,1,78.0,78.0,1,0,0.0,1.0,0.0,0.0,1.0
出雲崎町,首長,2016/1/17,1,82.0,82.0,1,0,0.0,1.0,0.0,0.0,1.0
出雲崎町,首長,2020/1/19,1,86.0,86.0,1,0,0.0,1.0,0.0,0.0,1.0
出雲市,議員,2013/4/14,32,58.5,33.0,31,1,0.25,0.21875,0.09375,0.09375,0.8125
出雲市,議員,2017/4/9,32,60.0,40.0,30,2,0.25,0.28125,0.09375,0.03125,0.875
出雲市,議員,2021/4/11,30,62.5,33.0,28,2,0.26666666666666666,0.4,0.1,0.06666666666666667,0.8333333333333334
出雲市,首長,2013/4/14,1,62.0,62.0,1,0,0.0,0.0,0.0,0.0,1.0
出雲市,首長,2017/4/9,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
出雲市,首長,2021/4/11,1,55.0,55.0,1,0,1.0,0.0,0.0,0.0,1.0
函南町,議員,2015/4/26,16,61.5,42.0,0,0,0.125,0.3125,0.0625,0.125,0.75
函南町,議員,2019/4/21,16,65.0,45.0,15,1,0.3125,0.5,0.0625,0.125,0.8125
函南町,首長,2014/3/23,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
函南町,首長,2018/3/25,1,67.0,67.0,1,0,1.0,1.0,0.0,0.0,1.0
函館市,議員,2015/4/26,30,60.0,36.0,21,9,0.13333333333333333,0.3333333333333333,0.3,0.1,0.43333333333333335
函館市,議員,2019/4/21,27,63.0,40.0,18,9,0.1111111111111111,0.4074074074074074,0.2962962962962963,0.1111111111111111,0.2962962962962963
函館市,首長,2015/4/26,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
函館市,首長,2019/4/21,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
刈羽村,議員,2015/4/26,12,63.5,44.0,0,0,0.3333333333333333,0.4166666666666667,0.0,0.08333333333333333,0.9166666666666666
刈羽村,議員,2019/4/21,12,67.5,48.0,0,0,0.0,0.75,0.0,0.08333333333333333,0.9166666666666666
刈羽村,首長,2012/11/18,1,55.0,55.0,1,0,0.0,0.0,0.0,0.0,1.0
刈羽村,首長,2016/11/20,1,59.0,59.0,1,0,0.0,0.0,0.0,0.0,1.0
刈羽村,首長,2020/11/15,1,63.0,63.0,1,0,0.0,0.0,0.0,0.0,1.0
刈谷市,議員,2015/7/5,28,59.5,42.0,25,3,0.17857142857142858,0.17857142857142858,0.10714285714285714,0.10714285714285714,0.7857142857142857
刈谷市,議員,2019/6/30,28,57.0,35.0,24,4,0.2857142857142857,0.21428571428571427,0.10714285714285714,0.07142857142857142,0.8214285714285714
刈谷市,首長,2015/7/5,1,71.0,71.0,1,0,0.0,1.0,0.0,0.0,1.0
刈谷市,首長,2019/6/30,1,64.0,64.0,1,0,1.0,0.0,0.0,0.0,1.0
初山別村,議員,2015/4/26,8,67.5,59.0,6,2,0.125,0.75,0.0,0.0,1.0
初山別村,議員,2019/4/21,8,68.0,41.0,6,2,0.5,0.625,0.0,0.0,1.0
初山別村,首長,2015/4/26,1,57.0,57.0,1,0,0.0,0.0,0.0,0.0,1.0
初山別村,首長,2019/4/21,1,61.0,61.0,1,0,0.0,0.0,0.0,0.0,1.0
別府市,議員,2015/4/26,25,61.0,31.0,25,0,0.16,0.36,0.56,0.08,0.36
別府市,議員,2019/4/21,25,63.0,29.0,23,2,0.12,0.44,0.56,0.08,0.36
別府市,首長,2015/4/26,1,40.0,40.0,1,0,1.0,0.0,0.0,0.0,1.0
別府市,首長,2019/4/21,1,44.0,44.0,1,0,0.0,0.0,0.0,0.0,1.0
別海町,議員,2015/4/26,16,65.0,38.0,15,1,0.1875,0.5625,0.0625,0.125,0.8125
別海町,議員,2019/4/21,16,67.0,42.0,14,2,0.1875,0.5625,0.0625,0.125,0.8125
別海町,首長,2015/4/26,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
別海町,首長,2016/6/19,1,65.0,65.0,1,0,1.0,1.0,0.0,0.0,1.0
別海町,首長,2020/5/24,1,68.0,68.0,1,0,0.0,1.0,0.0,0.0,1.0
利尻富士町,議員,2013/10/27,9,62.0,52.0,9,0,0.3333333333333333,0.4444444444444444,0.0,0.0,1.0
利尻富士町,議員,2017/10/29,9,67.0,50.0,9,0,0.2222222222222222,0.6666666666666666,0.0,0.0,1.0
利尻富士町,議員,2021/10/31,9,65.0,27.0,0,0,0.4444444444444444,0.5555555555555556,0.0,0.0,1.0
利尻富士町,首長,2013/10/27,1,59.0,59.0,1,0,1.0,0.0,0.0,0.0,1.0
利尻富士町,首長,2017/10/29,1,63.0,63.0,1,0,0.0,0.0,0.0,0.0,1.0
利尻富士町,首長,2021/10/31,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
利尻町,議員,2014/9/21,8,65.5,57.0,8,0,0.0,0.625,0.0,0.0,1.0
利尻町,議員,2018/9/16,7,69.0,61.0,7,0,0.0,0.8571428571428571,0.0,0.0,1.0
利尻町,首長,2013/4/28,1,64.0,64.0,1,0,1.0,0.0,0.0,0.0,1.0
利尻町,首長,2017/4/30,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
利島村,議員,2012/10/7,6,60.5,32.0,6,0,0.16666666666666666,0.0,0.0,0.0,1.0
利島村,議員,2016/10/16,6,62.5,36.0,6,0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.8333333333333334
利島村,議員,2020/10/11,6,70.0,40.0,6,0,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,0.8333333333333334
利島村,首長,2012/10/7,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
利島村,首長,2013/12/1,1,70.0,70.0,1,0,1.0,1.0,0.0,0.0,1.0
利島村,首長,2017/11/12,1,74.0,74.0,1,0,0.0,1.0,0.0,0.0,1.0
利島村,首長,2021/11/14,1,41.0,41.0,1,0,1.0,0.0,0.0,0.0,1.0
利府町,議員,2015/8/30,18,60.0,38.0,16,2,0.1111111111111111,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.6666666666666666
利府町,議員,2019/9/1,18,63.5,48.0,15,3,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.16666666666666666,0.7222222222222222
利府町,首長,2014/2/16,1,70.0,70.0,1,0,0.0,1.0,0.0,0.0,1.0
利府町,首長,2018/2/18,1,43.0,43.0,1,0,1.0,0.0,0.0,0.0,1.0
利根町,議員,2015/4/26,12,69.0,50.0,10,2,0.16666666666666666,0.6666666666666666,0.08333333333333333,0.0,0.9166666666666666
利根町,議員,2019/4/21,12,60.5,41.0,10,2,0.25,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.75
利根町,首長,2013/7/21,1,62.0,62.0,1,0,0.0,0.0,0.0,0.0,1.0
利根町,首長,2017/7/2,1,61.0,61.0,1,0,1.0,0.0,0.0,0.0,1.0
前橋市,議員,2013/2/17,38,55.0,41.0,31,7,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.7894736842105263
前橋市,議員,2017/2/12,38,58.0,33.0,32,6,0.13157894736842105,0.2631578947368421,0.10526315789473684,0.10526315789473684,0.7631578947368421
前橋市,議員,2021/2/7,38,56.0,27.0,31,7,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.7368421052631579
前橋市,首長,2012/2/19,1,52.0,52.0,1,0,1.0,0.0,0.0,0.0,1.0
前橋市,首長,2016/2/14,1,56.0,56.0,1,0,0.0,0.0,1.0,0.0,0.0
前橋市,首長,2020/2/9,1,60.0,60.0,1,0,0.0,0.0,0.0,0.0,1.0
剣淵町,議員,2013/12/1,9,61.0,27.0,8,1,0.2222222222222222,0.4444444444444444,0.0,0.0,1.0
剣淵町,議員,2017/12/3,10,62.5,31.0,8,2,0.4,0.2,0.0,0.0,1.0
剣淵町,議員,2021/11/28,9,60.0,35.0,8,1,0.4444444444444444,0.2222222222222222,0.0,0.0,1.0
剣淵町,首長,2013/12/1,1,60.0,60.0,1,0,1.0,0.0,0.0,0.0,1.0
剣淵町,首長,2017/12/3,1,64.0,64.0,1,0,0.0,0.0,0.0,0.0,1.0
剣淵町,首長,2021/11/28,1,68.0,68.0,1,0,0.0,1.0,0.0,0.0,1.0
加古川市,議員,2014/6/22,31,55.0,33.0,27,4,0.3870967741935484,0.12903225806451613,0.1935483870967742,0.0967741935483871,0.6774193548387096
加古川市,議員,2018/6/24,31,56.0,37.0,25,6,0.3225806451612903,0.16129032258064516,0.1935483870967742,0.0967741935483871,0.6451612903225806
加古川市,首長,2014/6/22,1,38.0,38.0,1,0,1.0,0.0,0.0,0.0,1.0
加古川市,首長,2018/6/24,1,42.0,42.0,1,0,0.0,0.0,0.0,0.0,1.0
加東市,議員,2014/10/26,16,60.0,43.0,15,1,0.1875,0.4375,0.0625,0.0,0.9375
加東市,議員,2018/10/21,16,64.0,41.0,14,2,0.25,0.4375,0.0625,0.0625,0.875
加東市,首長,2014/4/20,1,59.0,59.0,1,0,0.0,0.0,0.0,0.0,1.0
加東市,首長,2018/4/22,1,63.0,63.0,1,0,0.0,0.0,0.0,0.0,1.0
加美町,議員,2013/3/24,20,60.0,33.0,19,1,0.25,0.15,0.05,0.0,0.95
加美町,議員,2017/3/19,18,64.0,37.0,17,1,0.0,0.4444444444444444,0.05555555555555555,0.0,0.9444444444444444
加美町,議員,2021/3/21,17,68.0,41.0,15,2,0.17647058823529413,0.8235294117647058,0.058823529411764705,0.0,0.9411764705882353
加美町,首長,2015/8/2,1,63.0,63.0,1,0,0.0,0.0,0.0,0.0,1.0
加美町,首長,2019/8/11,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
加茂市,議員,2015/4/26,18,64.0,42.0,0,0,0.2222222222222222,0.4444444444444444,0.05555555555555555,0.05555555555555555,0.8888888888888888
加茂市,議員,2019/4/21,18,65.5,39.0,0,0,0.2222222222222222,0.5555555555555556,0.05555555555555555,0.05555555555555555,0.8888888888888888
加茂市,首長,2015/4/26,1,78.0,78.0,1,0,0.0,1.0,0.0,0.0,1.0
加茂市,首長,2019/4/21,1,48.0,48.0,0,0,1.0,0.0,0.0,0.0,1.0
加西市,議員,2015/5/17,15,63.0,30.0,15,0,0.06666666666666667,0.2,0.06666666666666667,0.06666666666666667,0.8666666666666667
加西市,議員,2019/5/19,15,61.0,28.0,14,1,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.8666666666666667
加西市,首長,2015/5/17,1,59.0,59.0,1,0,0.0,0.0,0.0,0.0,1.0
加西市,首長,2019/5/19,1,63.0,63.0,1,0,0.0,0.0,0.0,0.0,1.0
加賀市,議員,2013/10/6,20,63.0,33.0,19,1,0.15,0.2,0.5,0.05,0.45
加賀市,議員,2017/10/1,18,62.0,37.0,16,2,0.16666666666666666,0.4444444444444444,0.6111111111111112,0.05555555555555555,0.3333333333333333
加賀市,議員,2021/10/3,18,60.5,41.0,17,1,0.2222222222222222,0.4444444444444444,0.6111111111111112,0.05555555555555555,0.3333333333333333
加賀市,首長,2013/10/6,1,56.0,56.0,1,0,1.0,0.0,0.0,0.0,1.0
加賀市,首長,2017/10/1,1,60.0,60.0,1,0,0.0,0.0,0.0,0.0,1.0
加賀市,首長,2021/10/3,1,64.0,64.0,1,0,0.0,0.0,0.0,0.0,1.0
加須市,議員,2015/4/26,28,65.0,40.0,19,9,0.07142857142857142,0.5357142857142857,0.14285714285714285,0.14285714285714285,0.6428571428571429
加須市,議員,2019/4/21,28,63.0,26.0,19,9,0.21428571428571427,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.6428571428571429
加須市,首長,2014/4/13,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
加須市,首長,2018/4/15,1,70.0,70.0,1,0,0.0,1.0,0.0,0.0,1.0
勝央町,議員,2014/4/13,12,61.0,49.0,10,2,0.5,0.3333333333333333,0.08333333333333333,0.0,0.9166666666666666
勝央町,議員,2018/4/8,12,59.5,52.0,11,1,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.0,0.9166666666666666
勝央町,首長,2015/8/30,1,62.0,62.0,1,0,0.0,0.0,0.0,0.0,1.0
勝央町,首長,2019/8/25,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
勝山市,議員,2015/8/2,16,59.0,47.0,14,2,0.3125,0.3125,0.125,0.0625,0.8125
勝山市,議員,2019/8/4,16,62.0,34.0,14,2,0.3125,0.375,0.0625,0.125,0.8125
勝山市,首長,2012/11/25,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
勝山市,首長,2016/11/27,1,71.0,71.0,1,0,0.0,1.0,0.0,0.0,1.0
勝山市,首長,2020/11/29,1,61.0,61.0,1,0,1.0,0.0,0.0,0.0,1.0
勝浦市,議員,2015/4/26,16,62.0,37.0,0,0,0.1875,0.25,0.0,0.0625,0.9375
勝浦市,議員,2019/4/21,15,64.0,42.0,0,0,0.13333333333333333,0.4666666666666667,0.0,0.0,1.0
勝浦市,首長,2015/7/12,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
勝浦市,首長,2019/7/7,1,70.0,70.0,1,0,1.0,1.0,0.0,0.0,1.0
勝浦町,議員,2015/6/28,10,63.5,39.0,8,2,0.2,0.4,0.0,0.2,0.8
勝浦町,議員,2019/6/23,10,65.0,43.0,8,2,0.3,0.5,0.0,0.1,0.8
勝浦町,首長,2014/1/26,1,67.0,67.0,1,0,0.0,1.0,0.0,0.0,1.0
勝浦町,首長,2018/1/28,1,61.0,61.0,1,0,1.0,0.0,0.0,0.0,1.0
北上市,議員,2012/3/25,26,62.5,50.0,20,6,0.11538461538461539,0.23076923076923078,0.07692307692307693,0.19230769230769232,0.6923076923076923
北上市,議員,2016/3/27,26,62.5,40.0,21,5,0.23076923076923078,0.4230769230769231,0.07692307692307693,0.15384615384615385,0.7307692307692307
北上市,議員,2020/3/29,26,63.0,44.0,20,6,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.7307692307692307
北上市,首長,2015/4/26,1,60.0,60.0,1,0,0.0,0.0,0.0,0.0,1.0
北上市,首長,2019/4/21,1,64.0,64.0,1,0,0.0,0.0,0.0,0.0,1.0
北中城村,議員,2014/9/7,14,61.0,32.0,13,1,0.2857142857142857,0.2857142857142857,0.0,0.0,1.0
北中城村,議員,2018/9/9,14,63.5,36.0,13,1,0.2857142857142857,0.42857142857142855,0.0,0.0,1.0
北中城村,首長,2012/12/16,1,56.0,56.0,1,0,0.0,0.0,0.0,0.0,1.0
北中城村,首長,2016/12/4,1,60.0,60.0,1,0,0.0,0.0,0.0,0.0,1.0
北中城村,首長,2020/12/6,1,66.0,66.0,1,0,1.0,1.0,0.0,0.0,1.0
北九州市,議員,2013/1/27,61,54.0,27.0,53,8,0.19672131147540983,0.09836065573770492,0.4918032786885246,0.18032786885245902,0.09836065573770492
北九州市,議員,2017/1/29,57,53.0,33.0,46,11,0.17543859649122806,0.14035087719298245,0.543859649122807,0.19298245614035087,0.12280701754385964
北九州市,議員,2021/1/31,57,55.0,30.0,45,12,0.19298245614035087,0.24561403508771928,0.5087719298245614,0.14035087719298245,0.17543859649122806
北九州市,首長,2015/1/25,1,61.0,61.0,1,0,0.0,0.0,1.0,0.0,0.0
北九州市,首長,2019/1/27,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
北区,議員,2015/4/26,40,53.0,30.0,30,10,0.075,0.175,0.575,0.25,0.025
北区,議員,2019/4/21,40,53.0,26.0,28,12,0.25,0.175,0.525,0.25,0.0
北区,首長,2015/4/26,1,80.0,80.0,1,0,0.0,1.0,0.0,0.0,1.0
北区,首長,2019/4/21,1,84.0,84.0,1,0,0.0,1.0,0.0,0.0,1.0
北名古屋市,議員,2014/4/20,21,59.0,29.0,15,6,0.23809523809523808,0.3333333333333333,0.14285714285714285,0.09523809523809523,0.6190476190476191
北名古屋市,議員,2018/4/15,21,61.0,33.0,14,7,0.2857142857142857,0.38095238095238093,0.14285714285714285,0.09523809523809523,0.7142857142857143
北名古屋市,首長,2014/4/20,1,73.0,73.0,1,0,0.0,1.0,0.0,0.0,1.0
北名古屋市,首長,2018/4/15,1,77.0,77.0,1,0,0.0,1.0,0.0,0.0,1.0
北塩原村,議員,2015/4/26,10,62.0,54.0,9,1,0.1,0.4,0.0,0.1,0.9
北塩原村,議員,2019/4/21,10,63.5,47.0,8,2,0.4,0.4,0.0,0.1,0.9
北塩原村,首長,2012/8/26,1,64.0,64.0,1,0,0.0,0.0,0.0,0.0,1.0
北塩原村,首長,2016/8/28,1,68.0,68.0,1,0,0.0,1.0,0.0,0.0,1.0
北塩原村,首長,2020/8/30,1,65.0,65.0,1,0,1.0,1.0,0.0,0.0,1.0
北大東村,議員,2014/9/7,5,55.0,40.0,5,0,0.2,0.0,0.0,0.0,1.0
北大東村,議員,2018/9/9,5,58.0,44.0,5,0,0.2,0.2,0.0,0.0,1.0
北大東村,首長,2015/11/22,1,61.0,61.0,1,0,0.0,0.0,0.0,0.0,1.0
北大東村,首長,2019/11/24,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
北山村,議員,2015/12/6,6,66.5,50.0,6,0,0.16666666666666666,0.6666666666666666,0.0,0.0,1.0
北山村,議員,2019/12/1,5,64.0,59.0,5,0,0.4,0.4,0.0,0.0,1.0
北山村,首長,2012/7/29,1,70.0,70.0,1,0,0.0,1.0,0.0,0.0,1.0
北山村,首長,2016/7/17,1,66.0,66.0,1,0,1.0,1.0,0.0,0.0,1.0
北山村,首長,2020/7/12,1,70.0,70.0,1,0,0.0,1.0,0.0,0.0,1.0
北島町,議員,2015/4/26,14,68.0,47.0,14,0,0.0,0.6428571428571429,0.07142857142857142,0.07142857142857142,0.8571428571428571
北島町,議員,2019/4/21,13,65.0,43.0,11,2,0.15384615384615385,0.5384615384615384,0.07692307692307693,0.07692307692307693,0.7692307692307693
北島町,首長,2014/1/19,1,64.0,64.0,1,0,0.0,0.0,0.0,0.0,1.0
北島町,首長,2018/1/21,1,68.0,68.0,1,0,0.0,1.0,0.0,0.0,1.0
北川村,議員,2015/4/26,8,67.0,48.0,8,0,0.25,0.625,0.0,0.0,1.0
北川村,議員,2019/4/21,8,65.5,52.0,7,1,0.25,0.5,0.0,0.0,1.0
北川村,首長,2012/9/30,1,68.0,68.0,1,0,0.0,1.0,0.0,0.0,1.0
北川村,首長,2015/4/26,1,53.0,53.0,0,0,1.0,0.0,0.0,0.0,1.0
北川村,首長,2019/4/21,1,57.0,57.0,1,0,0.0,0.0,0.0,0.0,1.0
北広島市,議員,2015/4/26,22,60.5,41.0,14,8,0.2727272727272727,0.3181818181818182,0.22727272727272727,0.13636363636363635,0.4090909090909091
北広島市,議員,2019/4/21,22,61.0,39.0,16,6,0.2727272727272727,0.3181818181818182,0.18181818181818182,0.13636363636363635,0.5
北広島市,首長,2013/7/7,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
北広島市,首長,2017/7/9,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
北広島町,議員,2013/3/10,18,64.0,53.0,18,0,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,0.8888888888888888
北広島町,議員,2017/3/5,16,63.5,32.0,14,2,0.375,0.4375,0.0625,0.125,0.8125
北広島町,議員,2021/3/7,12,61.5,36.0,10,2,0.25,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.8333333333333334
北広島町,首長,2013/3/10,1,57.0,57.0,1,0,1.0,0.0,0.0,0.0,1.0
北広島町,首長,2017/3/5,1,61.0,61.0,1,0,0.0,0.0,0.0,0.0,1.0
北広島町,首長,2021/3/7,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
北斗市,議員,2015/4/26,22,65.0,45.0,20,2,0.09090909090909091,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.8181818181818182
北斗市,議員,2019/4/21,22,64.0,38.0,20,2,0.18181818181818182,0.5,0.09090909090909091,0.045454545454545456,0.8636363636363636
北斗市,首長,2014/2/23,1,62.0,62.0,1,0,0.0,0.0,0.0,0.0,1.0
北斗市,首長,2018/1/28,1,58.0,58.0,1,0,1.0,0.0,0.0,0.0,1.0
北方町,議員,2015/9/20,10,61.5,51.0,9,1,0.3,0.3,0.1,0.1,0.8
北方町,議員,2019/9/22,10,63.5,47.0,9,1,0.2,0.4,0.1,0.1,0.8
北方町,首長,2014/12/21,1,72.0,72.0,1,0,0.0,1.0,0.0,0.0,1.0
北方町,首長,2016/3/20,1,60.0,60.0,1,0,1.0,0.0,0.0,0.0,1.0
北方町,首長,2020/2/23,1,64.0,64.0,1,0,0.0,0.0,0.0,0.0,1.0
北本市,議員,2015/4/26,20,63.5,29.0,15,5,0.2,0.35,0.2,0.1,0.6
北本市,議員,2019/4/21,20,58.5,33.0,14,6,0.2,0.4,0.2,0.1,0.6
北本市,首長,2015/4/26,1,68.0,68.0,1,0,1.0,1.0,0.0,0.0,1.0
北本市,首長,2019/4/21,1,68.0,68.0,1,0,1.0,1.0,0.0,0.0,1.0
北杜市,議員,2012/11/18,22,61.0,42.0,19,3,0.3181818181818182,0.22727272727272727,0.09090909090909091,0.09090909090909091,0.8181818181818182
北杜市,議員,2016/11/13,22,62.0,34.0,20,2,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.8181818181818182
北杜市,議員,2020/11/15,20,64.0,35.0,18,2,0.3,0.45,0.1,0.1,0.8
北杜市,首長,2012/11/18,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
北杜市,首長,2016/11/13,1,70.0,70.0,0,1,1.0,1.0,0.0,0.0,1.0
北杜市,首長,2020/11/15,1,50.0,50.0,1,0,1.0,0.0,0.0,0.0,1.0
北栄町,議員,2013/10/6,15,,,12,3,0.26666666666666666,0.0,0.06666666666666667,0.06666666666666667,0.8
北栄町,議員,2017/10/1,15,62.0,44.0,13,2,0.2,0.4,0.06666666666666667,0.06666666666666667,0.8
北栄町,議員,2021/10/3,15,65.0,44.0,13,2,0.3333333333333333,0.5333333333333333,0.06666666666666667,0.06666666666666667,0.8
北栄町,首長,2013/10/6,1,62.0,62.0,1,0,0.0,0.0,0.0,0.0,1.0
北栄町,首長,2017/10/1,1,66.0,66.0,1,0,0.0,1.0,0.0,0.0,1.0
北栄町,首長,2021/10/3,1,58.0,58.0,1,0,1.0,0.0,0.0,0.0,1.0
北相木村,議員,2015/4/26,8,60.5,55.0,8,0,0.5,0.25,0.0,0.0,1.0
北相木村,議員,2019/4/21,8,64.5,59.0,8,0,0.375,0.5,0.0,0.0,1.0
北相木村,首長,2013/4/21,1,65.0,65.0,1,0,1.0,1.0,0.0,0.0,1.0
北相木村,首長,2017/4/23,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
北相木村,首長,2021/4/25,1,62.0,62.0,1,0,1.0,0.0,0.0,0.0,1.0
北秋田市,議員,2014/3/23,20,63.5,36.0,16,4,0.05,0.45,0.05,0.15,0.8
北秋田市,議員,2018/3/25,20,66.0,40.0,16,4,0.1,0.6,0.05,0.15,0.8
北秋田市,首長,2013/4/7,1,61.0,61.0,1,0,0.0,0.0,0.0,0.0,1.0
北秋田市,首長,2017/4/9,1,65.0,65.0,1,0,0.0,1.0,0.0,0.0,1.0
北秋田市,首長,2021/4/4,1,69.0,69.0,1,0,0.0,1.0,0.0,0.0,1.0
北竜町,議員,2015/2/28,8,58.5,49.0,8,0,0.25,0.375,0.0,0.0,1.0
北竜町,議員,2019/2/28,8,61.5,53.0,7,1,0.25,0.125,0.0,0.0,1.0
北竜町,首長,2012/2/5,1,60.0,60.0,1,0,1.0,0.0,0.0,0.0,1.0
