投票日,告示日,選挙名,都道府県,detail_url,定数,候補者数,執行理由,有権者数,投票率,前回投票率,得票数,氏名,年齢,性別,党派,新旧,主な肩書き,elected
2019-04-07,2019-03-29,大阪府議会議員選挙,大阪府,https://seijiyama.jp/area/card/3624/be0y6d/M?S=lcqdt0sipa0k,88,146,任期満了,"6,206,952",50.44%,45.18%,32322,肥後 洋一朗,54,男,公明,現,大阪府議会議員,True
2019-04-07,2019-03-29,大阪府議会議員選挙,大阪府,https://seijiyama.jp/area/card/3624/be0y6d/M?S=lcqdt0sipa0k,88,146,任期満了,"6,206,952",50.44%,45.18%,18959,橋本 邦寿,56,男,自民,現,大阪府議会議員,False
2019-04-07,2019-03-29,大阪府議会議員選挙,大阪府,https://seijiyama.jp/area/card/3624/be0y6d/M?S=lcqdt0sipa0k,88,146,任期満了,"6,206,952",50.44%,45.18%,,橋本 和昌,51,男,大阪維新の会,現,大阪府議会議員,True
2019-04-07,2019-03-29,大阪府議会議員選挙,大阪府,https://seijiyama.jp/area/card/3624/be0y6d/M?S=lcqdt0sipa0k,88,146,任期満了,"6,206,952",50.44%,45.18%,,杉本 太平,42,男,自民,現,税理士,True
2019-04-07,2019-03-29,大阪府議会議員選挙,大阪府,https://seijiyama.jp/area/card/3624/be0y6d/M?S=lcqdt0sipa0k,88,146,任期満了,"6,206,952",50.44%,45.18%,,原田 亮,32,男,自民,現,大阪府議会議員,True
2019-04-07,2019-03-29,大阪府議会議員選挙,大阪府,https://seijiyama.jp/area/card/3624/be0y6d/M?S=lcqdt0sipa0k,88,146,任期満了,"6,206,952",50.44%,45.18%,18901,村松 かおり,31,女,自民,新,派遣社員,False
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,13770,鈴木 宏治,45,男,無所属,元,施設理事長,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,8535,力野 豊,59,男,自民,現,福井県議会議員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,10380,小堀 友広,70,男,自民,現,飲食業,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,6338,山岸 猛夫,71,男,自民,現,農業,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,,田中 三津彦,59,男,自民,新,行政書士,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,,山本 健,35,男,自民,新,無職,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,9729,笹岡 一彦,63,男,自民,現,株式会社笹岡工業所代表取締役社長,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,,関 孝治,78,男,自民,現,会社役員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,11245,斉藤 新緑,62,男,自民,現,福井県議会議員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,,鈴木 宏紀,60,男,自民,現,会社役員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,6302,島田 欽一,62,男,自民,現,元越前町議、自営業,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,5328,田中 宏典,54,男,自民,現,福井県議会議員、元高浜町議,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,12214,清水 智信,37,男,自民,現,会社役員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,7895,北川 博規,64,男,無所属,新,無職,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,7397,松崎 雄城,25,男,自民,新,無職,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,5996,兼井 大,45,男,無所属,新,無職,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,,田中 敏幸,66,男,自民,現,漆器業,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,4135,山本 篤,61,男,無所属,新,歯科技工士,False
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,,宮本 俊,54,男,自民,現,会社役員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,10074,小寺 惣吉,66,男,自民,現,農業,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,6046,藤野 利和,67,男,無所属,元,海産物商,False
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,5198,山本 富夫,61,男,無所属,新,会社社長,False
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,9480,野田 哲生,46,男,立憲,新,団体職員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,7499,石川 与三吉,88,男,自民,現,無職,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,6756,西本 正俊,60,男,無所属,現,福井県議会議員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,5453,山崎 利昭,46,男,自民,新,無職,False
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,,田村 康夫,58,男,自民,現,福井県議会議員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,,辻 一憲,53,男,無所属,現,団体職員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,9975,山本 文雄,84,男,自民,現,福井県議会議員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,9152,西本 恵一,58,男,公明,現,福井県議会議員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,6756,堀居 哲郎,39,男,無所属,新,自営業、元市議,False
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,5339,池田 英之,55,男,自民,新,会社役員,False
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,,細川 かをり,59,女,無所属,現,福井県議会議員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,7215,西畑 知佐代,70,女,無所属,現,茶華道教師,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,9007,松田 泰典,64,男,自民,現,福井県議会議員、会社社長,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,,仲倉 典克,51,男,自民,現,福井県議会議員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,1585,高井 陽一,64,男,無所属,新,自営業,False
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,8703,渡辺 大輔,59,男,無所属,新,無職,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,8692,長田 光広,48,男,自民,現,会社社長,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,8293,山浦 光一郎,37,男,無所属,新,弁護士,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,7549,畑 孝幸,70,男,自民,現,元福井県議会議員、会社社長,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,7283,大森 哲男,64,男,自民,現,福井県議会議員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,6643,山本 芳男,79,男,自民,現,政党役員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,5687,佐藤 正雄,60,男,共産,現,政党役員,True
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,4803,谷口 忠応,73,男,無所属,元,自営業、元市議,False
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,4317,井ノ部 航太,44,男,無所属,現,団体役員,False
2019-04-07,2019-03-29,福井県議会議員選挙,福井県,https://seijiyama.jp/area/card/3624/4JQ1a9/M?S=lcqdt0siob0k,37,47,任期満了,"473,868",59.4%,48.59%,4085,中井 玲子,60,女,無所属,現,保護司,False
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,14646,長田 哲也,59,男,無所属,新,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,9704,清水 真一路,41,男,無所属,新,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,12023,福村 章,80,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,,宮下 正博,69,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,,山口 彦衛,73,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,,室谷 弘幸,52,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,,本吉 浄与,39,男,無所属,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,,沖津 千万人,58,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,11774,作野 広昭,62,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,,善田 善彦,54,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,5854,徳野 光春,61,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,10515,焼田 宏明,61,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,,石田 忠夫,76,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,5180,岡野定 隆志,48,男,国民,新,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,10503,下沢 佳充,58,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,9561,和田内 幸三,71,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,11308,藤井 義弘,75,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,,平蔵 豊志,42,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,,田中 哲也,57,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,,稲村 建男,75,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,8833,横山 隆也,54,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,,橋本 崇史,34,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,5739,吉田 修,56,男,無所属,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,8722,太田 臣宣,51,男,無所属,新,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,5154,山田 省悟,71,男,自民,現,,False
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,9852,中村 勲,77,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,6953,高橋 正浩,44,男,自民,現,,False
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,9739,一川 政之,45,男,国民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,,向出 勉,81,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,8413,車 幸弘,50,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,3230,五十川 員申,35,男,無所属,新,,False
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,5625,米田 昭夫,74,男,自民,現,,False
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,8770,田中 敬人,48,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,7720,八田 知子,56,女,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,7456,安実 隆直,54,男,無所属,新,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,8613,不破 大仁,43,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,3579,木村 賢治,35,男,無所属,新,,False
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,7301,吉崎 吉規,70,男,自民,現,,False
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,8305,増江 啓,64,男,公明,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,3930,大口 英夫,53,男,無所属,元,,False
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,8247,佐藤 正幸,51,男,共産,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,7965,谷内 律夫,61,男,公明,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,7605,盛本 芳久,64,男,社民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,7582,打出 喜代文,37,男,無所属,新,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,7104,米沢 賢司,68,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,6974,紐野 義昭,63,男,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,6405,石坂 修一,66,男,無所属,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,6395,安居 知世,50,女,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,6332,太郎田 真理,56,女,自民,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,5952,川 裕一郎,47,男,無所属,現,,True
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,5800,長坂 星児,39,男,無所属,新,,False
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,4922,冨瀬 永,54,男,無所属,現,,False
2019-04-07,2019-03-29,石川県議会議員選挙,石川県,https://seijiyama.jp/area/card/3624/3493d5/M?S=lcqdt0sioa0k,43,53,任期満了,"704,474",44.72%,48.15%,186,敦賀 敏男,65,男,無所属,新,,False
2019-04-07,2019-03-29,千葉県議会議員選挙,千葉県,https://seijiyama.jp/area/card/3624/iJxZ62/M?S=lcqdt0sing0k,94,130,任期満了,"3,876,568",36.26%,37.01%,20226,本間 進,64,男,自民,現,千葉県議会議員,True
2019-04-07,2019-03-29,千葉県議会議員選挙,千葉県,https://seijiyama.jp/area/card/3624/iJxZ62/M?S=lcqdt0sing0k,94,130,任期満了,"3,876,568",36.26%,37.01%,18193,宍倉 登,69,男,自民,現,千葉県議会議員,True
2019-04-07,2019-03-29,千葉県議会議員選挙,千葉県,https://seijiyama.jp/area/card/3624/iJxZ62/M?S=lcqdt0sing0k,94,130,任期満了,"3,876,568",36.26%,37.01%,,天野 行雄,59,男,国民,現,会社員,True
2019-04-07,2019-03-29,千葉県議会議員選挙,千葉県,https://seijiyama.jp/area/card/3624/iJxZ62/M?S=lcqdt0sing0k,94,130,任期満了,"3,876,568",36.26%,37.01%,,田中 信行,67,男,国民,現,学校法人理事長,True
2019-04-07,2019-03-29,千葉県議会議員選挙,千葉県,https://seijiyama.jp/area/card/3624/iJxZ62/M?S=lcqdt0sing0k,94,130,任期満了,"3,876,568",36.26%,37.01%,23296,関 政幸,39,男,自民,現,千葉県議会議員,True
2019-04-07,2019-03-29,千葉県議会議員選挙,千葉県,https://seijiyama.jp/area/card/3624/iJxZ62/M?S=lcqdt0sing0k,94,130,任期満了,"3,876,568",36.26%,37.01%,27551,臼井 正一,44,男,自民,現,財団法人理事長,True
2019-04-07,2019-03-29,千葉県議会議員選挙,千葉県,https://seijiyama.jp/area/card/3624/iJxZ62/M?S=lcqdt0sing0k,94,130,任期満了,"3,876,568",36.26%,37.01%,,信田 光保,55,男,自民,現,千葉県議会議員,True
2019-04-07,2019-03-29,千葉県議会議員選挙,千葉県,https://seijiyama.jp/area/card/3624/iJxZ62/M?S=lcqdt0sing0k,94,130,任期満了,"3,876,568",36.26%,37.01%,23494,守屋 貴子,51,女,立憲,現,千葉県議会議員,True
2019-04-07,2019-03-29,千葉県議会議員選挙,千葉県,https://seijiyama.jp/area/card/3624/iJxZ62/M?S=lcqdt0sing0k,94,130,任期満了,"3,876,568",36.26%,37.01%,38121,野田 剛彦,58,男,国民,現,千葉県議会議員,True
2019-04-07,2019-03-29,千葉県議会議員選挙,千葉県,https://seijiyama.jp/area/card/3624/iJxZ62/M?S=lcqdt0sing0k,94,130,任期満了,"3,876,568",36.26%,37.01%,9948,三沢 智,64,男,自民,現,会社役員,True
2019-04-07,2019-03-29,千葉県議会議員選挙,千葉県,https://seijiyama.jp/area/card/3624/iJxZ62/M?S=lcqdt0sing0k,94,130,任期満了,"3,876,568",36.26%,37.01%,,森 岳,39,男,自民,現,千葉県議会議員,True
