"地域コード","年度","教育費.市町村財政.","歳出決算総額.市町村財政.","経常収支比率.市町村財政.","実質公債費比率.市町村財政.","小学校児童数","中学校生徒数","総人口","総人口.女.","X65歳以上人口","地域女性割合","地域65歳以上割合","児童生徒数","教育費シェア","児童生徒割合","ln教育費.市町村財政.","ln歳出決算総額.市町村財政.","ln総人口","ln総人口.女.","lnX65歳以上人口","ln児童生徒数","logit教育費シェア","政令指定都市","特別区","議員候補者数","議員年齢中央値","議員年齢最小値","議員年齢平均値","議員X65歳以上割合","議員新人割合","議員女性割合","議員自民公明割合","議員共産社民割合","議員無所属割合","議員選挙年","議員経過年度","議員間隔異常","首長候補者数","首長年齢中央値","首長年齢最小値","首長年齢平均値","首長X65歳以上割合","首長新人割合","首長女性割合","首長自民公明割合","首長共産社民割合","首長無所属割合","首長選挙年","首長経過年度","首長間隔異常","議会高齢化ギャップ","議会女性ギャップ"
"R20219",2016,1408844,15434830,89.5,7.7,1632,878,30110,15335.6,8830.6,0.509319163068748,0.293277980737297,2510,0.0912769366426452,0.0833610096313517,14.1582800679308,16.5521372019284,10.3126126214758,9.63793220196488,9.08597824145937,7.82843635915759,-2.29814224200138,0,0,18,65,41,61.7647058823529,0.529411764705882,0.294117647058824,0.176470588235294,0.117647058823529,0.117647058823529,0.764705882352941,1,0,0,2,65,65,65,1,0,0,0,0,1,1,0,0,0.236133783968585,-0.332848574833454
"R20219",2017,1319079,15865770,92.5,6.8,1594,849,30113,15338.2,8956.2,0.509354763723309,0.297419719058214,2443,0.0831399295464387,0.08112775213363,14.0924443237649,16.5796745163316,10.3127122511854,9.63810172774951,9.10010130886725,7.80139132029149,-2.40042977927203,0,0,18,65,41,61.7647058823529,0.529411764705882,0.294117647058824,0.176470588235294,0.117647058823529,0.117647058823529,0.764705882352941,0,1,0,2,65,65,65,1,0,0,0,0,1,0,1,0,0.231992045647668,-0.332884175488015
"R20219",2018,1184339,15154755,91.4,6.7,1606,811,30116,15340.8,9081.8,0.509390357285164,0.301560632222075,2417,0.0781496632575056,0.080256342143711,13.9846953710126,16.5338249020616,10.31281187097,9.63827122480001,9.11402768983427,7.79069603117474,-2.4677571378731,0,0,18,65,41,61.7647058823529,0.529411764705882,0.294117647058824,0.176470588235294,0.117647058823529,0.117647058823529,0.764705882352941,0,2,0,2,65,65,65,1,0,0,0,0,1,0,2,0,0.227851132483807,-0.33291976904987
"R20219",2019,1750989,16539385,92.2,6.8,1580,806,30119,15343.4,9207.4,0.509425943756433,0.305700720475447,2386,0.105867842123513,0.0792190975796009,14.3756913291238,16.6212550642809,10.3129114808315,9.63844069312613,9.12776278754887,7.77779262633883,-2.1336620480254,0,0,18,65,41,61.7647058823529,0.529411764705882,0.294117647058824,0.176470588235294,0.117647058823529,0.117647058823529,0.764705882352941,0,3,0,2,65,65,65,1,0,0,0,0,1,0,3,0,0.223711044230435,-0.332955355521139
"R20219",2020,1361545,19872162,92.8,7.6,1557,765,30122,15346,9333,0.509461523139234,0.309839984064803,2322,0.06851519225739,0.0770865148396521,14.1241306423309,16.804830415856,10.3130110807718,9.63861013273761,9.14131178556575,7.75061473277041,-2.60972437499659,0,0,20,58,43,57.0588235294118,0.294117647058824,0.470588235294118,0.294117647058824,0.117647058823529,0.117647058823529,0.764705882352941,1,0,1,2,69,69,69,1,0,0,0,0,1,1,0,0,-0.0157223370059791,-0.21534387608041
"R20219",2021,1360208,17922803,91.8,8.4,1534,795,30125,15348.6,9458.6,0.509497095435685,0.313978423236515,2329,0.0758925933627681,0.0773112033195021,14.1231481871944,16.7015843706898,10.313110670793,9.63877954364417,9.15467965955076,7.75362354655975,-2.49950921034893,0,0,20,58,43,57.0588235294118,0.294117647058824,0.470588235294118,0.294117647058824,0.117647058823529,0.117647058823529,0.764705882352941,0,1,0,2,69,69,69,1,0,0,0,0,1,0,1,0,-0.0198607761776906,-0.215379448376861
"R20220",2016,4113243,40919763,85.9,9.6,5047,2820,95070,49297.6,28724.8,0.518540023140844,0.302143683601557,7867,0.100519717086338,0.0827495529609761,15.2297223264302,17.5271237072421,11.4623687413531,10.8056306773042,10.2655161401166,8.97055917950895,-2.19146323492861,0,0,29,63,44,62.4,0.4,0.52,0.2,0.12,0.12,0.76,0,3,0,3,73,73,73,1,0,0,0,0,1,0,3,0,0.0978563163984433,-0.318540023140844
"R20220",2017,4304608,39604992,85.8,9.4,5026,2730,94858,49179.2,29026.6,0.518450736890932,0.306000548187818,7756,0.108688520881408,0.0817643214067343,15.2751966347875,17.4944657288858,11.460136315507,10.8032260488628,10.2759679299391,8.95635094049087,-2.10420776524386,0,0,26,66,46,63.6818181818182,0.545454545454545,0.136363636363636,0.272727272727273,0.136363636363636,0.136363636363636,0.727272727272727,1,0,0,3,77,77,77,1,0,0,0,0,1,1,0,0,0.239453997266727,-0.245723464163659
"R20220",2018,3558098,39037637,85.8,9.3,4972,2627,94646,49060.8,29328.4,0.518361050651903,0.309874690953659,7599,0.0911453221412966,0.0802886545654333,15.0847366903924,17.4800367900134,11.457898894783,10.8008156242429,10.2863116088299,8.93590352627442,-2.29973003169321,0,0,26,66,46,63.6818181818182,0.545454545454545,0.136363636363636,0.272727272727273,0.136363636363636,0.136363636363636,0.727272727272727,0,1,0,3,77,77,77,1,0,0,0,0,1,0,1,0,0.235579854500886,-0.24563377792463
"R20220",2019,4038287,42158666,86.5,9.5,4833,2598,94434,48942.4,29630.2,0.518270961729885,0.313766228265243,7431,0.0957878268728901,0.0786898786454031,15.2113311501187,17.5569508203306,11.4556564567797,10.7983993754346,10.2965493904605,8.91355028049368,-2.24492842886964,0,0,26,66,46,63.6818181818182,0.545454545454545,0.136363636363636,0.272727272727273,0.136363636363636,0.136363636363636,0.727272727272727,0,2,0,3,77,77,77,1,0,0,0,0,1,0,2,0,0.231688317189301,-0.245543689002612
"R20220",2020,3874262,55400153,88.3,9.5,4777,2554,94222,48824,29932,0.518180467406763,0.317675277536032,7331,0.0699323339413882,0.0778056080320944,15.1698657510185,17.8300929134465,11.4534089789445,10.7959772742243,10.3066834212002,8.9000036089596,-2.58772922614923,0,0,26,66,46,63.6818181818182,0.545454545454545,0.136363636363636,0.272727272727273,0.136363636363636,0.136363636363636,0.727272727272727,0,3,0,3,77,77,77,1,0,0,0,0,1,0,3,0,0.227779267918513,-0.24545319467949
"R20220",2021,3111902,48829631,81.1,9.1,4744,2507,94010,48705.6,30233.8,0.5180895649399,0.321601957238592,7251,0.0637297873498163,0.0771300925433464,14.950744672782,17.7038478791795,11.4511564385726,10.7935492921929,10.3167157828176,8.88903257187474,-2.68725205095919,0,0,28,66.5,33,61.7272727272727,0.681818181818182,0.318181818181818,0.236363636363636,0.0454545454545455,0.136363636363636,0.818181818181818,1,0,0,3,65,65,65,1,1,0,0,0,1,1,0,0,0.36021622457959,-0.281725928576264
"R20303",2016,436273,4521164,81.1,7,176,165,4641,2392.2,1839,0.515449256625727,0.396250808015514,341,0.0964957254370777,0.0734755440637794,12.9860234731721,15.3242800407792,8.44268513924118,7.77996872361536,7.51697722460432,5.8348107370626,-2.23678212976165,0,0,14,65,42,64.3333333333333,0.666666666666667,0.333333333333333,0.0833333333333333,0,0.166666666666667,0.833333333333333,0,3,0,1,64,64,64,0,0,0,0,0,1,0,3,0,0.270415858651153,-0.432115923292394
"R20303",2017,400114,3947833,80.6,6.9,170,163,4569,2347.4,1837,0.513766688553294,0.402057342963449,333,0.101350285080448,0.0728824688115561,12.8995047854853,15.1886773787422,8.42704964156327,7.76106361166602,7.51588908521513,5.8111409929767,-2.18231063424078,0,0,14,68,46,66.0833333333333,0.75,0.416666666666667,0.0833333333333333,0,0.166666666666667,0.833333333333333,1,0,0,1,62,62,62,0,1,0,0,0,1,1,0,0,0.347942657036551,-0.430433355219961
"R20303",2018,386950,3680695,81.8,6.5,169,145,4497,2302.6,1835,0.512030242383811,0.408049810985101,314,0.105129601882253,0.0698243273293307,12.8660507646986,15.1186121510092,8.41116578677071,7.74179419823956,7.51479976048867,5.75257263882563,-2.14148500854549,0,0,14,68,46,66.0833333333333,0.75,0.416666666666667,0.0833333333333333,0,0.166666666666667,0.833333333333333,0,1,0,1,62,62,62,0,1,0,0,0,1,0,1,0,0.341950189014899,-0.428696909050478
"R20303",2019,452933,4097696,81.2,6.4,160,139,4425,2257.8,1833,0.510237288135593,0.414237288135593,299,0.110533577893528,0.0675706214689265,13.0234994906567,15.2259354225013,8.39502555744203,7.72214616682745,7.5137092478397,5.7037824746562,-2.08530241007813,0,0,14,68,46,66.0833333333333,0.75,0.416666666666667,0.0833333333333333,0,0.166666666666667,0.833333333333333,0,2,0,1,62,62,62,0,1,0,0,0,1,0,2,0,0.335762711864407,-0.42690395480226
"R20303",2020,439652,5026113,81.1,6.2,159,124,4353,2213,1831,0.508385021824029,0.420629450953366,283,0.0874735605825018,0.0650126349643924,12.9937387838699,15.4301574799209,8.3786205415523,7.70210434005105,7.51261754467451,5.64897423816121,-2.34488047680981,0,0,14,68,46,66.0833333333333,0.75,0.416666666666667,0.0833333333333333,0,0.166666666666667,0.833333333333333,0,3,0,1,62,62,62,0,1,0,0,0,1,0,3,0,0.329370549046634,-0.425051688490696
"R20303",2021,406104,4472742,76.3,6.3,155,111,4281,2168.2,1829,0.506470450829245,0.427236626956319,266,0.0907953107959279,0.0621350151833684,12.9143645634166,15.3135122013417,8.36194190614495,7.68165260922719,7.51152464839087,5.58724865840025,-2.30396260841363,0,0,14,69.5,40,63.9166666666667,0.666666666666667,0.416666666666667,0.166666666666667,0,0.166666666666667,0.833333333333333,1,0,0,2,66,66,66,1,0,0,0,0,1,1,0,0,0.239430039710348,-0.339803784162579
"R20304",2016,350752,3793986,70.8,2.6,170,128,4554.4,1851.4,1160,0.40650799227121,0.254698752854383,298,0.0924494713475485,0.0654312313367293,12.7678347000155,15.1489277394334,8.42384907763687,7.52369738863311,7.05617528410041,5.70044357339069,-2.28408700398066,0,0,12,62.5,53,61.4166666666667,0.166666666666667,0.916666666666667,0,0,0.0833333333333333,0.916666666666667,0,1,0,1,77,77,77,1,0,0,0,0,1,0,1,0,-0.0880320861877156,-0.40650799227121
"R20304",2017,362400,3642522,71.6,1.4,162,113,4501.8,1826.8,1169,0.405793238260251,0.259673908214492,275,0.0994915061597432,0.0610866764405349,12.800503853151,15.1081868568411,8.41223259577974,7.51032108131084,7.06390396147207,5.62040086571715,-2.20288732163959,0,0,12,62.5,53,61.4166666666667,0.166666666666667,0.916666666666667,0,0,0.0833333333333333,0.916666666666667,0,2,0,1,77,77,77,1,0,0,0,0,1,0,2,0,-0.093007241547825,-0.405793238260251
"R20304",2018,470965,4093088,75.8,0.2,167,92,4449.2,1802.2,1178,0.405061584105008,0.264766699631394,259,0.115063492404757,0.0582127123977344,13.0625390602587,15.2248102553656,8.40047958371787,7.49676341980094,7.07157336421153,5.56068163101553,-2.04003181572883,0,0,12,62.5,53,61.4166666666667,0.166666666666667,0.916666666666667,0,0,0.0833333333333333,0.916666666666667,0,3,0,1,77,77,77,1,0,0,0,0,1,0,3,0,-0.0981000329647274,-0.405061584105008
"R20304",2019,476942,4004884,73.9,-0.4,176,76,4396.6,1777.6,1187,0.404312423236137,0.269981349224401,252,0.11909009099889,0.057317017695492,13.075150169186,15.2030251742699,8.38858679392602,7.48301941888537,7.07918439460967,5.53338948872752,-2.00107508687837,0,0,12,61.5,53,61.8,0.2,0.8,0.1,0,0.1,0.9,1,0,0,2,72,72,72,1,1,0,0,0,1,1,0,0,-0.0699813492244006,-0.304312423236137
"R20304",2020,691133,6008899,78.2,0,176,80,4344,1753,1196,0.403545119705341,0.275322283609576,256,0.115018242110576,0.0589318600368324,13.4460875589033,15.6087520950537,8.37655086161377,7.46908388492123,7.08673793451058,5.54907608489522,-2.04047628940936,0,0,12,61.5,53,61.8,0.2,0.8,0.1,0,0.1,0.9,0,1,0,2,72,72,72,1,1,0,0,0,1,0,1,0,-0.0753222836095764,-0.303545119705341
"R20304",2021,796737,5701336,72.6,0.2,176,79,4291.4,1728.4,1205,0.402759006384863,0.2807941464324,255,0.139745666629716,0.0594211679172298,13.5882799158616,15.5562110913056,8.36436829901098,7.45495140405778,7.09423484592476,5.54517744447956,-1.81740397846511,0,0,12,61.5,53,61.8,0.2,0.8,0.1,0,0.1,0.9,0,2,0,2,72,72,72,1,1,0,0,0,1,0,2,0,-0.0807941464323997,-0.302759006384863
"R20305",2016,355039,3666247,68.2,0.3,174,88,3374.8,1535,968,0.45484176840109,0.286831812255541,262,0.0968399019487776,0.0776342301766031,12.7799829215784,15.1146790809987,8.12409134229147,7.3362856600213,6.87523208727658,5.57215403217776,-2.23284071387786,0,0,7,60,55,60.8571428571429,0.142857142857143,0.714285714285714,0,0,0.142857142857143,0.857142857142857,0,1,0,2,67,67,67,1,1,0,0,0,1,0,1,0,-0.143974669398398,-0.45484176840109
"R20305",2017,244781,3641077,73.3,-0.2,167,83,3341.6,1510,975,0.451879339238688,0.291776394541537,250,0.0672276362186243,0.0748144601388556,12.4081192122291,15.1077900749702,8.11420501318297,7.31986492980897,6.88243747099785,5.52545293913178,-2.63007677175229,0,0,7,60,55,60.8571428571429,0.142857142857143,0.714285714285714,0,0,0.142857142857143,0.857142857142857,0,2,0,2,67,67,67,1,1,0,0,0,1,0,2,0,-0.148919251684394,-0.451879339238688
"R20305",2018,308528,3265834,76.4,-0.1,166,97,3308.4,1485,982,0.448857453754081,0.296820215209769,263,0.0944714275128497,0.0794946197557732,12.6395678799594,14.9990257245215,8.10421996781775,7.3031700512368,6.88959130835447,5.57594910314632,-2.26022139678127,0,0,7,60,55,60.8571428571429,0.142857142857143,0.714285714285714,0,0,0.142857142857143,0.857142857142857,0,3,0,2,67,67,67,1,1,0,0,0,1,0,3,0,-0.153963072352626,-0.448857453754081
"R20305",2019,296138,3605115,74.3,0,153,85,3275.2,1460,989,0.445774303859306,0.301966292134832,238,0.0821438428455126,0.0726673180263801,12.5985808408774,15.0978642283311,8.09413421490703,7.28619171470238,6.89669433162271,5.47646355193151,-2.41356879526179,0,0,9,62.5,55,62.375,0.25,0.625,0.125,0,0.125,0.875,1,0,0,2,71,71,71,1,0,0,0,0,1,1,0,0,-0.0519662921348315,-0.320774303859306
"R20305",2020,386271,4491776,74.6,0.5,141,76,3242,1435,996,0.442628007402838,0.307217766810611,217,0.085995160934116,0.066933991363356,12.8642944746482,15.3177587271679,8.08394570229562,7.26892012819372,6.9037472575846,5.38449506278909,-2.3635448393605,0,0,9,62.5,55,62.375,0.25,0.625,0.125,0,0.125,0.875,0,1,0,2,71,71,71,1,0,0,0,0,1,0,1,0,-0.0572177668106107,-0.317628007402838
"R20305",2021,315271,3617226,69.6,1,131,83,3208.8,1410,1003,0.43941660433807,0.31257791074545,214,0.0871582256679566,0.0666915981052107,12.6611878654071,15.1012179917028,8.07365231445584,7.25134498337221,6.91075078796194,5.37063802812766,-2.34883740985803,0,0,9,62.5,55,62.375,0.25,0.625,0.125,0,0.125,0.875,0,2,0,2,71,71,71,1,0,0,0,0,1,0,2,0,-0.06257791074545,-0.31441660433807
"R20306",2016,161945,1773472,82.9,0.6,53,0,996.4,520.2,412,0.522079486150141,0.413488558811722,53,0.0913152279821728,0.0531914893617021,11.9950120503964,14.3884497650813,6.90414878338803,6.25421335301455,6.02102334934953,3.98898404656427,-2.29768068427734,0,0,9,65.5,60,66.75,0.5,0.5,0,0,0,1,0,1,0,2,57,57,57,0,1,0,0,0,1,0,1,0,0.0865114411882778,-0.522079486150141
"R20306",2017,176516,1795274,82.5,0.1,43,0,987.8,512.4,407,0.518728487548087,0.412026726057906,43,0.0983225958822999,0.043531079165823,12.081166802805,14.4006682144948,6.89548024810652,6.23910557002258,6.00881318544259,3.78418963391826,-2.21600294369776,0,0,9,65.5,60,66.75,0.5,0.5,0,0,0,1,0,2,0,2,57,57,57,0,1,0,0,0,1,0,2,0,0.0879732739420935,-0.518728487548087
"R20306",2018,248762,1876277,82.2,-0.4,39,0,979.2,504.6,402,0.51531862745098,0.410539215686274,39,0.132582768962152,0.039828431372549,12.4242518950633,14.4448000522327,6.88673591175806,6.22376603620696,5.99645208861902,3.68887945411394,-1.87831297454895,0,0,9,65.5,60,66.75,0.5,0.5,0,0,0,1,0,3,0,2,57,57,57,0,1,0,0,0,1,0,3,0,0.0894607843137255,-0.51531862745098
"R20306",2019,214319,1950112,82.9,-0.4,35,0,970.6,496.8,397,0.511848341232227,0.409025345147332,35,0.109900867232241,0.0360601689676489,12.2752208382875,14.483397364788,6.87791443697112,6.20818753061927,5.98393628068719,3.58351893845611,-2.091754089174,0,0,9,65,61,67.25,0.5,0.375,0,0,0,1,1,0,0,1,61,61,61,0,0,0,0,0,1,1,0,0,0.0909746548526685,-0.511848341232227
"R20306",2020,169516,2311323,81.8,-0.1,42,0,962,489,392,0.508316008316008,0.407484407484408,42,0.0733415450804582,0.0436590436590437,12.0407025966279,14.653330645825,6.86901445066571,6.19236248947487,5.97126183979046,3.76120011569356,-2.53645782659466,0,0,9,65,61,67.25,0.5,0.375,0,0,0,1,0,1,0,1,61,61,61,0,0,0,0,0,1,0,1,0,0.0925155925155925,-0.508316008316008
"R20306",2021,185628,1932800,83.1,0.5,35,0,953.4,481.2,387,0.50471994965387,0.405915670232851,35,0.0960409768211921,0.0367107195301028,12.1314999500247,14.4744802867226,6.86003454277072,6.17628298410052,5.95842469302978,3.58351893845611,-2.24200908873862,0,0,9,65,61,67.25,0.5,0.375,0,0,0,1,0,2,0,1,61,61,61,0,0,0,0,0,1,0,2,0,0.0940843297671491,-0.50471994965387
"R20307",2016,182268,1287001,79.7,3.6,59,0,769.6,389.2,297.2,0.505717255717256,0.386174636174636,59,0.141622267581766,0.0766632016632017,12.113233410426,14.0678252635787,6.6458708993515,5.96409335031185,5.6944053128436,4.0943445622221,-1.80188082435171,0,0,9,60.5,55,60.75,0.25,0.5,0,0,0,1,0,1,0,1,65,65,65,1,1,0,0,0,1,0,3,0,-0.136174636174636,-0.505717255717256
"R20307",2017,166721,1661740,83,4.5,60,0,765.2,385.4,290.4,0.503659174072138,0.379508625196027,60,0.100329173035493,0.0784108729743858,12.0240770356098,14.3233758041334,6.6401372375661,5.95428175598027,5.67125928295064,4.11087386417331,-2.1935724381465,0,0,9,60.5,55,60.75,0.25,0.5,0,0,0,1,0,2,1,2,69,69,69,1,0,0,0,0,1,1,0,0,-0.129508625196027,-0.503659174072138
"R20307",2018,147316,1301191,86.4,5.5,61,0,760.8,381.6,283.6,0.501577287066246,0.372765509989485,61,0.113216276472862,0.0801787592008412,11.9003352184119,14.0787905568651,6.63437051123118,5.94437293957413,5.64756479465797,4.12713438504509,-2.05830118288051,0,0,9,60.5,55,60.75,0.25,0.5,0,0,0,1,0,3,0,2,69,69,69,1,0,0,0,0,1,0,1,0,-0.122765509989485,-0.501577287066246
"R20307",2019,194457,1390500,88.8,6,61,0,756.4,377.8,276.8,0.499471179270227,0.365943945002644,61,0.139846817691478,0.0806451612903226,12.1779663379074,14.1451739526562,6.6285703367843,5.93436495506741,5.62329522374351,4.12713438504509,-1.81656282811627,0,0,8,64.5,59,64.375,0.5,0.375,0,0,0,1,1,0,0,2,69,69,69,1,0,0,0,0,1,0,2,0,0.134056054997356,-0.499471179270227
"R20307",2020,299160,1885250,87.7,6.1,53,0,752,374,270,0.497340425531915,0.359042553191489,53,0.15868452459886,0.0704787234042553,12.6087338263056,14.4495709960649,6.62273632394984,5.92425579741453,5.59842195899838,3.98898404656427,-1.66804859979346,0,0,8,64.5,59,64.375,0.5,0.375,0,0,0,1,0,1,0,2,69,69,69,1,0,0,0,0,1,0,3,0,0.140957446808511,-0.497340425531915
"R20307",2021,186600,1794852,83.2,6.2,52,0,747.6,370.2,263.2,0.495184590690209,0.352059925093633,52,0.103964003717298,0.0695559122525415,12.1367225673954,14.4004331252517,6.61686807558141,5.9140434001394,5.57291419945116,3.97029191355212,-2.15393586546484,0,0,8,64.5,59,64.375,0.5,0.375,0,0,0,1,0,2,0,1,62,62,62,0,1,0,0,0,1,1,0,0,0.147940074906367,-0.495184590690209
"R20309",2016,461602,8061126,84.3,9.3,492,284,10992.4,5685.6,3952.4,0.517230086241403,0.359557512463156,776,0.0572627198731294,0.0705942287398566,13.0424583269223,15.9025638069586,9.30495940390192,8.64569194151269,8.28207826832081,6.65544035036765,-2.8011378447939,0,0,16,62,38,60,0.285714285714286,0.571428571428571,0.178571428571429,0.0714285714285714,0.214285714285714,0.714285714285714,0,3,0,1,73,73,73,1,0,0,0,0,1,0,3,0,-0.0738432267488704,-0.338658657669974
"R20309",2017,475858,7797579,86.2,10.8,514,261,10798.8,5577.2,3953.8,0.516464792384339,0.366133274067489,775,0.0610263775461589,0.0717672333963033,13.0728747693798,15.8693238588652,9.2871902958279,8.62644213732087,8.28243242076184,6.65415252018322,-2.73348119821349,0,0,15,63,42,60.2857142857143,0.428571428571429,0.357142857142857,0.214285714285714,0.0714285714285714,0.214285714285714,0.714285714285714,1,0,0,2,57,57,57,0,1,0,0,0,1,1,0,0,0.06243815450394,-0.302179078098625
"R20309",2018,497034,8321612,86,11.5,510,250,10605.2,5468.8,3955.2,0.515671557349225,0.372949119299966,760,0.0597280911438793,0.0716629577942896,13.1164137132017,15.9343665440303,9.26909972584971,8.60681449292127,8.28278644782332,6.63463335786169,-2.75636665002212,0,0,15,63,42,60.2857142857143,0.428571428571429,0.357142857142857,0.214285714285714,0.0714285714285714,0.214285714285714,0.714285714285714,0,1,0,2,57,57,57,0,1,0,0,0,1,0,1,0,0.055622309271463,-0.301385843063511
"R20309",2019,632879,9468103,89.4,11.6,576,231,10411.6,5360.4,3956.6,0.514848822467248,0.380018440969688,807,0.0668432736737232,0.0775097007184294,13.3580345296157,16.0634391283063,9.25067584816559,8.58679387814607,8.28314034959399,6.69456205852109,-2.63622248750572,0,0,15,63,42,60.2857142857143,0.428571428571429,0.357142857142857,0.214285714285714,0.0714285714285714,0.214285714285714,0.714285714285714,0,2,0,2,57,57,57,0,1,0,0,0,1,0,2,0,0.0485529876017414,-0.300563108181534
"R20309",2020,622860,10334086,91.7,11.4,608,249,10218,5252,3958,0.513994910941476,0.387355646897632,857,0.0602723840308664,0.0838715991387747,13.3420770534153,16.1509583098384,9.23190614989074,8.56636423542269,8.28349412616251,6.75460409948796,-2.74671604046783,0,0,15,63,42,60.2857142857143,0.428571428571429,0.357142857142857,0.214285714285714,0.0714285714285714,0.214285714285714,0.714285714285714,0,3,0,2,57,57,57,0,1,0,0,0,1,0,3,0,0.0412157816737974,-0.299709196655762
"R20309",2021,617025,9402536,86.4,11,601,265,10024.4,5143.6,3959.4,0.513108016439887,0.394976257930649,866,0.0656232531308575,0.0863892103268026,13.3326648207052,16.0564899980882,9.2127774000096,8.54550850239628,8.28384777761743,6.76503897678054,-2.65594962453712,0,0,15,64.5,49,64.3571428571429,0.5,0.357142857142857,0.142857142857143,0.0714285714285714,0.142857142857143,0.785714285714286,1,0,0,1,61,61,61,0,0,0,0,0,1,1,0,0,0.105023742069351,-0.370250873582744
"R20321",2016,1821497,13430829,62.8,0.3,960,426,19032.8,9911.6,5717.6,0.520764154512211,0.300407717203985,1386,0.135620593486821,0.0728216552477828,14.4151692484352,16.4130632940702,9.85391908556763,9.20146106736959,8.65130441590577,7.23489842031483,-1.85215056697724,0,0,22,61.5,41,58.5625,0.25,0.375,0.3125,0.125,0.0625,0.8125,0,1,0,1,63,63,63,0,0,0,0,0,1,0,2,0,-0.0504077172039847,-0.208264154512211
"R20321",2017,1556250,13573762,62.5,0.4,983,423,19071.6,9936.2,5825.2,0.520994567839091,0.305438452987689,1406,0.114651339842263,0.0737221837706328,14.2577896391952,16.4236492225722,9.85595559649077,9.20393993279515,8.66994861260843,7.24921505711439,-2.04408583809839,0,0,22,61.5,41,58.5625,0.25,0.375,0.3125,0.125,0.0625,0.8125,0,2,0,1,63,63,63,0,0,0,0,0,1,0,3,0,-0.0554384529876885,-0.208494567839091
"R20321",2018,1466357,13208660,64.4,1,972,404,19110.4,9960.8,5932.8,0.521224045545881,0.310448760884126,1376,0.111014819065674,0.0720026791694575,14.1982916515643,16.396383233049,9.85798796846476,9.2064126686382,8.68825155593148,7.22766249872865,-2.08041686851228,0,0,22,61.5,41,58.5625,0.25,0.375,0.3125,0.125,0.0625,0.8125,0,3,0,2,67,67,67,1,0,0,0,0,1,1,0,0,-0.0604487608841259,-0.208724045545881
"R20321",2019,1603010,13752191,60.9,1.2,956,407,19149.2,9985.4,6040.4,0.521452593319825,0.315438765065904,1363,0.116563971515521,0.0711779082154868,14.2873936698754,16.4367087148373,9.86001621827925,9.20887930513767,8.70622551390163,7.21817683840341,-2.02537864819603,0,0,17,61,45,59.5333333333333,0.4,0.333333333333333,0.3125,0.133333333333333,0.0666666666666667,0.733333333333333,1,0,0,2,67,67,67,1,0,0,0,0,1,0,1,0,0.0845612349340965,-0.208952593319825
"R20321",2020,1755894,17874675,71.4,1.5,918,409,19188,10010,6148,0.521680216802168,0.320408588701272,1327,0.0982336182336182,0.069157806962685,14.3784886868905,16.6988954645609,9.86204036262195,9.21133987230927,8.72388210465849,7.19142933003638,-2.2170069849455,0,0,17,61,45,59.5333333333333,0.4,0.333333333333333,0.3125,0.133333333333333,0.0666666666666667,0.733333333333333,0,1,0,2,67,67,67,1,0,0,0,0,1,0,2,0,0.0795914112987284,-0.209180216802168
"R20321",2021,1753991,16236560,66.7,1.5,960,435,19226.8,10034.6,6255.6,0.521906921588616,0.325358353964258,1395,0.108027254541602,0.0725549753469116,14.3774043207723,16.6027760476001,9.86406041807943,9.2137943999477,8.74123234156206,7.24136628332232,-2.11105202554011,0,0,17,61,45,59.5333333333333,0.4,0.333333333333333,0.3125,0.133333333333333,0.0666666666666667,0.733333333333333,0,2,0,2,67,67,67,1,0,0,0,0,1,0,3,0,0.0746416460357417,-0.209406921588616
"R20323",2016,523980,6204080,78.4,6,936,464,15258.2,7668.8,3963.8,0.502601879645043,0.259781625617701,1400,0.0844573248571907,0.0917539421425856,13.1692087946358,15.6407176981019,9.6328723424421,8.94491542840537,8.28495844009025,7.24494154633701,-2.38327060154033,0,0,14,65.25,39.5,62.6071428571429,0.5,0.357142857142857,0.214285714285714,0.0714285714285714,0.142857142857143,0.785714285714286,0,3,0,2,58,58,58,0,0,0,0,0,1,0,2,0,0.240218374382299,-0.288316165359329
"R20323",2017,451401,7407598,81,8.9,892,460,15332.4,7714.6,4053.6,0.503156713886932,0.264381310166706,1352,0.0609375670763991,0.0881792804779421,13.0201113586932,15.818016788177,9.63772351538528,8.95086991640196,8.3073606541617,7.21007962817079,-2.73503211623615,0,0,16,67.5,51,65.3571428571429,0.571428571428571,0.285714285714286,0.214285714285714,0.0714285714285714,0.0714285714285714,0.857142857142857,1,0,0,2,58,58,58,0,0,0,0,0,1,0,3,0,0.307047261261865,-0.288870999601218
"R20323",2018,514827,6507894,79.2,11.7,852,464,15406.6,7760.4,4143.4,0.50370620383472,0.268936689470746,1316,0.0791080801254599,0.0854179377669311,13.1515862008812,15.6885264595424,9.64255126801979,8.95678915824055,8.32927198581179,7.18311170174328,-2.45452765820626,0,0,16,67.5,51,65.3571428571429,0.571428571428571,0.285714285714286,0.214285714285714,0.0714285714285714,0.0714285714285714,0.857142857142857,0,1,0,2,41,41,41,0,1,0,0,0,1,1,0,0,0.302491881957825,-0.289420489549006
